Player,Age,Team,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,playerID
Onuralp Bitim,24,CHI,SG,23,1,268,6,15.6,2.2,8.2,3.7,7.4,0.7,0.9,1.1,4.8,6,2.4,0.6,0.4,1.9,4.5,14.9,94,121,bitimon01
Kira Lewis Jr.,22,TOT,PG,28,0,265,6.2,16.9,0.7,6.1,5.5,10.8,3.1,3.7,1.7,3.1,4.8,6.8,1.7,0.4,2.6,2.4,16.3,100,119,lewiski01
Jamal Cain,24,MIA,PF,26,1,259,6.5,15.2,2.1,6,4.4,9.2,3.5,4.4,2.9,4.2,7.1,1.9,1.9,1,1.5,4.2,18.7,112,113,cainja01
Jared Rhoden,24,DET,SG,17,0,245,6.5,13,2.4,6.1,4.1,6.9,1,1.6,0.6,5.9,6.5,2.7,0.6,2.6,1.4,5.5,16.3,115,119,rhodeja01
Justin Champagnie,22,WAS,SF,15,1,235,6.4,15.5,2.6,9,3.8,6.6,2.4,3,3.8,6.8,10.5,3.8,2,1.8,2,2.8,17.7,110,117,champju01
Javonte Green,30,CHI,SF,9,5,230,9.8,16.3,2.2,5.9,7.6,10.4,2.2,2.8,4.3,10.2,14.5,1.1,2.2,1.7,1.5,4.1,23.8,132,112,greenja02
Ibou Badji,21,POR,C,22,1,226,3.1,4.8,0,0,3.1,4.8,1.3,2.6,4.4,6.8,11.1,2.8,0.7,4.4,3.3,10,7.4,104,115,badjiib01
Collin Gillespie,24,DEN,PG,24,0,225,7,15.2,3.3,8.4,3.7,6.8,1.8,2.6,0.2,4.4,4.6,5.9,2.9,0,3.1,5.3,19.2,109,113,gilleco01
Gabe Vincent,27,LAL,PG,11,0,218,3.3,10.7,0.7,6.1,2.6,4.6,0.2,0.4,0.9,1.1,2,4.6,2,0,1.1,4.1,7.4,86,119,vincega01
Markieff Morris,34,DAL,PF,26,1,216,5.1,15.1,3.3,9.3,1.8,5.8,1.1,1.3,0.9,7.8,8.7,3.6,1.1,0.7,2.7,2.7,14.7,92,116,morrima02
Jaylen Nowell,24,TOT,SG,13,1,214,7.7,17.7,1.4,6.6,6.4,11.1,1.6,2,1.4,4.1,5.5,4.3,0.9,0.5,1.6,3.4,18.4,104,120,nowelja01
Théo Maledon,22,TOT,PG,17,1,213,4.6,16.2,1.2,6.9,3.5,9.3,3.2,3.5,0.9,4.6,5.6,6.5,1.6,0,4.2,4.9,13.7,81,121,maledth01
Charles Bassey,23,SAS,C,19,0,205,6.7,9.3,0,0.2,6.7,9,1.2,1.4,5.3,12.3,17.6,4.9,1.9,3.9,3.5,7.2,14.6,126,109,bassech01
Taj Gibson,38,TOT,PF,20,1,204,3.7,9.1,0.5,2.4,3.2,6.6,0.5,0.5,2.9,6.1,9.1,2.7,0.7,1.7,1.2,7.6,8.3,105,116,gibsota01
Moses Brown,24,POR,C,22,5,200,8.1,16,0,0,8.1,16,2.2,7.7,9.1,12.1,21.2,1.7,1.2,1.7,2.7,6.7,18.5,103,114,brownmo01
Kenneth Lofton Jr.,21,TOT,PF,21,0,199,8.8,19.1,1.7,5.9,7.1,13.2,4.2,6.4,2.9,6.4,9.3,8.1,1.5,1.2,3.4,5.9,23.4,111,117,loftoke01
Kobe Bufkin,20,ATL,SG,17,0,196,8.3,22.5,2.2,9.8,6.1,12.7,1,2,1.5,6.6,8.1,6.6,1.7,1.2,2.4,4.9,19.8,95,118,bufkiko01
Colby Jones,21,SAC,SG,30,0,192,7.1,18,0.5,5.6,6.6,12.4,1.5,2.8,4.3,5.8,10.1,5.1,1.8,1.3,2.5,7.3,16.2,97,115,jonesco02
Gui Santos,21,GSW,PF,23,0,192,7.1,13.9,2.5,6.8,4.5,7.1,4,4.3,4.3,8.1,12.3,3.5,1,0.5,1.8,5.8,20.7,135,116,santogu01
Terry Taylor,24,CHI,PF,31,0,188,5.3,10.3,0.5,2.4,4.8,8,1.1,1.3,4.5,5.3,9.8,2.7,1.3,0.5,1.9,4.5,12.2,117,118,taylote01
Micah Potter,25,UTA,PF,16,0,186,4.9,10.4,2.3,5.4,2.6,4.9,1.6,2.1,2.6,8.6,11.2,1.6,1,1.6,1.3,3.6,13.7,123,120,pottemi01
Saben Lee,24,PHX,PG,24,0,185,5.3,14.5,0.5,4.2,4.8,10.3,7.7,10.3,2.4,5.8,8.2,7.9,1.8,0.8,2.1,3.4,18.7,115,115,leesa01
Otto Porter Jr.,30,TOR,SF,15,1,174,3.9,9.2,2.2,6.4,1.7,2.8,0.8,0.8,1.7,6.4,8,2.2,1.4,1.4,0.6,5.3,10.8,123,119,porteot01
AJ Griffin,20,ATL,SF,20,0,171,5,17.4,2.8,10.9,2.2,6.5,0.6,0.6,0.6,4.5,5,1.4,0.3,0.6,2.2,1.7,13.5,77,124,griffaj01
Joe Harris,32,DET,SG,16,0,170,4,11,2.8,8.5,1.1,2.5,0.3,0.6,0.8,2.8,3.7,2.8,0.8,0.6,1.1,5.4,11,102,122,harrijo01
Trevelin Queen,26,ORL,SG,14,0,165,4.2,11.4,0.9,5.1,3.3,6.3,2.7,3.6,0.9,5.1,6,5.4,2.1,1.5,2.1,4.5,12,101,111,queentr01
Zavier Simpson,26,MEM,PG,7,0,161,5.2,16.4,1.5,5.2,3.6,11.2,0.9,1.2,1.2,4.9,6.1,7.6,2.1,0.9,3,3.3,12.8,86,115,simpsza01
Thanasis Antetokounmpo,31,MIL,PF,34,0,155,5,9.3,0,0.3,5,9,0,0.6,2.2,1.9,4,5.3,2.2,1.2,4.3,7.4,9.9,92,117,antetth01
Tristan Vukcevic,20,WAS,C,10,4,153,8.9,20.5,3.1,11,5.8,9.5,5.2,6.7,1.8,9.2,11,4,1.5,2.1,3.1,8.6,26,106,116,vukcetr01
Darius Bazley,23,TOT,PF,9,0,152,5.7,9.5,0.6,2.5,5.1,7,3.2,3.8,2.5,6.4,8.9,2.2,1.9,2.2,2.5,1,15.3,121,118,bazleda01
DeJon Jarreau,26,MEM,SG,9,0,150,5.5,16.3,1.3,4.2,4.2,12.1,1.6,3.6,2.6,11.7,14.3,8.5,2,0.7,2.9,4.6,14,93,111,jarrede01
Jules Bernard,24,WAS,SG,19,0,149,9.1,20.1,3.5,9.1,5.6,11,1.6,2.8,3.1,5,8.2,5,0.9,0.3,2.5,4.4,23.2,109,122,bernaju01
Jeff Dowtin Jr.,26,PHI,PG,12,0,142,6.9,12.5,3.1,6.6,3.8,5.9,1,1.4,1,5.9,6.9,9.4,2.4,0.3,1.7,0.3,18,141,114,dowtije01
Sidy Cissoko,19,SAS,SF,12,0,141,5.4,11.1,0.3,4,5.1,7.1,4,5.1,2.7,4.7,7.4,3.4,2.4,1,1,6.1,15.2,124,116,cissosi01
Brandon Clarke,27,MEM,PF,6,1,134,12,21.5,0.4,2.2,11.7,19.3,0.4,2.6,4.7,6.9,11.7,3.3,1.8,2.2,1.1,2.9,24.8,114,113,clarkbr01
Emoni Bates,20,CLE,SF,15,0,133,5.6,18.2,3.7,12.3,1.9,5.9,0.4,1.5,0.4,4.8,5.2,3.7,0.4,0.7,3,1.9,15.2,80,117,batesem01
Dru Smith,26,MIA,SG,9,0,131,5.7,12.6,2.7,6.5,3,6.1,0.8,0.8,2.3,3,5.3,5.3,3.4,1.1,1.9,4.6,14.9,118,110,smithdr01
Nate Williams,24,HOU,SG,22,0,129,10.2,18.8,0.8,1.9,9.4,16.9,2.6,4.9,4.5,4.1,8.6,2.6,1.5,0.4,1.5,3.8,23.7,118,116,willije02
T.J. Warren,30,MIN,SF,11,0,125,7.1,16.2,0.8,5.1,6.3,11.1,1.2,1.6,2,6.7,8.7,3.6,1.6,0.4,1.6,4.3,16.2,102,110,warretj01
Timmy Allen,24,MEM,SF,5,0,125,2.3,9,0,2.7,2.3,6.3,0.4,0.8,1.6,5.1,6.6,2,1.6,0,0.8,7,5.1,73,117,allenti01
Jalen Pickett,24,DEN,SG,27,0,122,6.1,14.2,3.7,10.2,2.4,4.1,1.2,1.6,0.4,5.3,5.7,8.5,1.6,0,3.7,5.3,17.1,109,115,pickeja02
Luka Garza,25,MIN,C,25,0,122,14.6,30.4,3.6,13,10.9,17.4,7.3,10.1,7.7,4.9,12.6,1.6,1.6,0.4,2.4,9.7,40.1,117,111,garzalu01
Mãozinha Pereira,23,MEM,SF,7,1,122,7.2,14,2,5.2,5.2,8.8,2.8,4,4.4,10.4,14.8,0.8,2.4,1.6,2,4,19.2,117,110,pereima01
Jahmi'us Ramsey,22,TOR,SG,7,1,121,7.2,16.4,2.4,8.8,4.8,7.6,2,2.4,1.6,7.2,8.8,3.2,2.8,0,2.8,4,18.8,102,117,ramseja01
Marques Bolden,25,TOT,C,11,2,121,6.9,10.2,0,0.4,6.9,9.8,1.2,1.6,4.1,9.8,13.9,1.6,1.2,2.9,1.2,4.1,15.1,136,116,boldema01
Mouhamadou Gueye,25,TOR,PF,11,0,120,4.4,15.3,0,1.2,4.4,14.1,1.6,3.6,4.8,4.4,9.3,2,1.2,7.2,4.8,6,10.5,67,113,gueyemo01
Xavier Moon,29,LAC,SG,14,1,119,6.2,19.1,0.8,7.1,5.4,12,0.4,0.8,3.3,4.1,7.5,8.7,1.2,1.2,2.1,3.3,13.7,95,118,moonxa01
Robert Williams,26,POR,C,6,0,119,7.1,10.8,0,0,7.1,10.8,2.9,3.7,4.6,11.2,15.8,2.1,2.9,2.9,2.9,7.1,17,122,109,williro04
Brandon Williams,24,DAL,PG,17,0,113,8.5,22.9,1.3,6.4,7.2,16.6,4.7,7.2,1.7,3.8,5.5,7.2,0.4,0.4,3,1.7,22.9,97,120,willibr03
Udoka Azubuike,24,PHX,C,16,0,113,6.9,9.9,0,0,6.9,9.9,1.3,5.6,4.8,9.1,13.8,1.3,0.4,2.6,1.7,7.3,15.1,118,114,azubuud01
Matthew Hurt,23,MEM,PF,8,0,113,5.2,14.7,2.2,8.7,3,6.1,1.3,1.3,3.9,3,6.9,1.7,1.3,1.3,0.9,3.5,13.8,104,117,hurtma01
Jalen Hood-Schifino,20,LAL,SG,21,0,109,4.4,19.6,0.9,6.5,3.5,13.1,5.2,8.7,0.9,4.8,5.7,3.5,1.3,0.9,3.9,5.7,14.8,66,117,hoodsja01
Dylan Windler,27,TOT,SF,17,0,108,6.7,13.3,5.8,12,0.9,1.3,0,0,1.3,5.8,7.1,4.4,0.9,0,0.9,2.7,19.1,143,121,windldy01
Malik Williams,25,TOR,C,7,2,107,4.1,15.3,0.5,2.3,3.6,13.1,0,0.9,6.8,10.4,17.1,0.9,1.4,1.8,1.4,6.8,8.6,79,116,willima11
Armoni Brooks,25,BKN,PG,10,0,104,7.1,21.9,5.2,15.2,1.9,6.7,0.5,1,3.3,5.2,8.6,2.4,0.5,0.5,1.4,1.4,20,98,120,brookar01
Maxwell Lewis,21,LAL,SF,34,0,103,1.8,9.7,0.5,4.2,1.4,5.5,0.9,1.4,0.9,0.9,1.8,2.8,0.9,0.5,4.6,2.3,5.1,50,121,lewisma05
Harry Giles,25,TOT,C,23,0,100,11.3,24.6,1.5,6.9,9.8,17.7,3.4,6.4,5.9,8.8,14.7,2.9,1,1.5,2.9,7.4,27.5,103,115,gilesha01
Olivier Sarr,24,OKC,C,15,0,98,5.4,9.3,1,2.9,4.4,6.4,4.9,7.4,4.9,12.8,17.7,1,0,3.4,1.5,8.8,16.7,135,109,sarrol01
Jamaree Bouyea,24,TOT,PG,9,0,95,5.1,14.3,0.5,4.6,4.6,9.7,0,0,1.5,8.2,9.7,5.6,0.5,0,4.6,5.1,10.7,73,120,bouyeja01
Josh Minott,21,MIN,SF,32,0,91,9.2,19.6,2.2,5.4,7.1,14.1,6.5,7.6,2.2,7.1,9.2,4.3,2.7,2.7,1.1,5.4,27.2,127,105,minotjo01
Chris Livingston,20,MIL,SF,21,0,90,5.9,11.7,0.5,2.7,5.3,9.1,1.6,2.1,1.6,9.6,11.2,2.7,1.1,0,2.7,8,13.9,101,116,livinch01
Cole Swider,24,MIA,SF,18,0,87,8.6,21.8,5.7,17.2,2.9,4.6,1.1,1.1,0.6,3.4,4,2.9,0.6,0.6,4.6,2.3,24.1,91,117,swideco01
Admiral Schofield,26,ORL,PF,23,0,84,5.9,15.3,3.5,9.4,2.4,5.9,0,1.2,1.8,8.3,10,4.1,0.6,0,2.9,5.3,15.3,95,114,schofad01
Terquavion Smith,21,PHI,PG,16,0,84,10.5,26.9,7.6,20.5,2.9,6.4,1.8,2.9,0,2.3,2.3,7,4.7,0,4.1,4.7,30.5,103,111,smithte01
Buddy Boeheim,24,DET,SF,10,0,84,5.2,16.6,4.6,14.3,0.6,2.3,4.6,5.7,1.7,4,5.7,1.7,0,0.6,0,2.9,19.5,116,124,boehebu01
Jordan Walsh,19,BOS,SF,9,1,83,3.6,8.9,1.2,5.4,2.4,3.6,0.6,1.2,3,8.9,11.9,3,3,0.6,1.8,6.5,8.9,106,108,walshjo01
Jerome Robinson,26,GSW,SG,22,0,81,6.6,19.7,1.2,10.2,5.4,9.6,4.2,6.6,0.6,3,3.6,3,0.6,1.8,1.2,3,18.5,92,118,robinje01
James Bouknight,23,CHA,SG,14,0,81,11,25,7.9,18.3,3,6.7,0.6,1.2,0.6,4.9,5.5,3.7,0.6,0.6,1.2,1.8,30.5,115,123,bouknja01
Wenyen Gabriel,26,MEM,PF,5,0,81,4.8,13.3,0.6,3.6,4.2,9.7,0,3,4.2,10.9,15.1,1.8,1.2,1.2,4.8,6,10.3,68,113,gabriwe01
Ryan Rollins,21,TOT,PG,13,0,78,8.4,16.3,1.8,2.4,6.6,13.8,7.8,10.2,1.2,6.6,7.8,8.4,6,1.8,4.8,4.8,26.5,116,108,rolliry01
R.J. Hampton,22,MIA,PG,8,2,76,2.6,9.2,0.7,5.3,2,3.9,0.7,1.3,1.3,2.6,3.9,5.3,0,0,2,5.3,6.6,84,119,hamptrj01
Wendell Moore Jr.,22,MIN,SG,25,0,75,5.9,11.9,0,4,5.9,7.9,0,0,0,7.9,7.9,4,3.3,0.7,2.6,3.3,11.9,92,106,moorewe01
Nate Hinton,24,HOU,SG,15,0,75,7.1,16.8,4.5,9.1,2.6,7.8,2.6,3.2,4.5,9.7,14.2,6.5,1.9,1.3,1.9,7.1,21.3,128,110,hintona01
Mouhamed Gueye,21,ATL,PF,6,0,73,5.3,15.1,2,5.9,3.3,9.2,3.3,3.9,6.6,7.9,14.5,2.6,3.3,2.6,0.7,8.5,15.8,120,112,gueyemo02
Isaiah Mobley,24,CLE,PF,10,0,72,6.9,16.5,2.1,6.9,4.8,9.6,0,0.7,2.1,4.8,6.9,4.1,1.4,0,1.4,4.1,15.8,102,116,mobleis01
Boban Marjanović,35,HOU,C,14,0,71,12.3,23.2,0,1.4,12.3,21.9,6.1,9.6,4.8,17.1,21.9,4.1,0.7,1.4,3.4,3.4,30.7,112,109,marjabo01
Jason Preston,24,UTA,PG,7,0,71,4.1,12.9,0,2,4.1,10.9,0,0,4.1,7.5,11.6,10.9,1.4,0.7,1.4,2,8.2,107,121,prestja01
Jett Howard,20,ORL,SF,18,0,67,7.4,22.2,5.2,18.5,2.2,3.7,1.5,3,0.7,4.4,5.2,4.4,1.5,1.5,2.2,3,21.4,96,113,howarje01
Kobi Simmons,26,TOR,PG,4,0,67,6.5,15.1,1.4,5.8,5,9.4,0,0,0.7,4.3,5,8.6,4.3,1.4,0.7,3.6,14.4,116,113,simmoko01
Keyontae Johnson,23,OKC,SF,9,0,66,3.6,11.7,0.7,2.2,2.9,9.5,0,0,2.9,4.4,7.3,2.9,0.7,0,2.9,3.6,8,78,118,johnske08
Adama Sanogo,21,CHI,PF,9,0,66,10.6,20.4,0,0,10.6,20.4,6,9.1,14.4,12.8,27.2,0,0.8,0,3.8,3.8,27.2,118,116,sanogad01
Robin Lopez,35,MIL,C,16,2,65,5.2,14,1.5,5.9,3.7,8.1,1.5,1.5,2.2,1.5,3.7,3,0.7,2.2,1.5,5.2,13.3,100,119,lopezro01
Amari Bailey,19,CHA,PG,10,0,65,6.1,18.2,0.8,6.1,5.3,12.1,4.6,5.3,4.6,2.3,6.8,5.3,2.3,0,3,1.5,17.5,96,122,baileam01
Moussa Diabaté,22,LAC,C,11,0,64,7.7,14.7,0,0,7.7,14.7,6.9,10.8,11.6,6.9,18.5,3.1,3.9,0.8,1.5,3.1,22.4,136,111,diabamo01
Jack White,26,MEM,SF,4,0,64,1.5,12.2,1.5,7.6,0,4.6,0,0,3.1,6.1,9.2,0.8,3.1,0.8,1.5,2.3,4.6,54,112,whiteja03
Kendall Brown,20,IND,SG,15,0,63,6,11.2,0,1.5,6,9.7,3.7,6,2.2,1.5,3.7,3.7,0,0,1.5,6.7,15.7,119,126,brownke03
Ish Wainright,29,TOT,SF,11,0,62,5.6,19.1,5.6,15.9,0,3.2,1.6,1.6,2.4,8.7,11.1,0.8,3.2,0.8,1.6,6.4,18.3,98,112,wainris01
Keon Johnson,21,BKN,SG,5,0,61,6.5,17,3.2,8.1,3.2,8.9,8.9,9.7,2.4,3.2,5.7,2.4,2.4,0.8,4.1,4.1,25.2,110,116,johnske07
Braxton Key,26,DEN,SF,20,0,60,5.8,14,1.7,4.1,4.1,9.9,5,6.6,2.5,12.4,14.9,7.4,1.7,0.8,0.8,4.1,18.2,128,110,keybr01
Jermaine Samuels,25,HOU,SF,14,0,60,7.3,11.3,0,1.6,7.3,9.7,1.6,1.6,2.4,8.1,10.5,2.4,0.8,1.6,0,4,16.2,149,114,samueje01
Colin Castleton,23,LAL,C,16,0,59,7.3,12.9,0,0,7.3,12.9,4.8,4.8,4.8,4.8,9.7,2.4,1.6,0,2.4,8.9,19.3,126,118,castlco01
TyTy Washington Jr.,22,MIL,PG,11,0,56,5.1,17.2,1.7,5.1,3.4,12,0,0,0.9,3.4,4.3,4.3,2.6,0,1.7,0.9,12,81,117,washity02
Dereon Seabron,23,NOP,SG,6,0,55,3.6,11.6,0.9,1.8,2.7,9.8,4.5,5.3,0.9,5.3,6.2,4.5,1.8,0.9,0,3.6,12.5,115,114,seabrde01
Juan Toscano-Anderson,30,SAC,SF,11,0,53,2.7,11,0.9,3.7,1.8,7.3,0,0,3.7,9.2,12.8,3.7,0.9,0.9,1.8,10.1,6.4,84,115,toscaju01
Leonard Miller,20,MIN,SF,17,0,52,12.4,19,1.9,4.8,10.5,14.3,1,1.9,4.8,14.3,19,7.6,1.9,1,1,4.8,27.6,148,104,millele01
Seth Lundy,23,ATL,SF,9,0,52,3.7,15.7,2.8,12,0.9,3.7,2.8,3.7,0.9,5.5,6.5,0,0,0,0.9,5.5,12.9,82,124,lundyse01
David Duke Jr.,24,SAS,SG,4,0,51,9.3,16.8,2.8,5.6,6.5,11.2,2.8,2.8,1.9,7.4,9.3,4.7,1.9,0,2.8,3.7,24.2,122,117,dukeda01
Daishen Nix,21,MIN,PG,15,0,50,8.9,23.7,5.9,16.8,3,6.9,3,5.9,1,2,3,5.9,4.9,0,4.9,2,26.7,95,106,nixda01
Jay Huff,25,DEN,C,20,0,49,9.1,15.2,3,9.1,6.1,6.1,2,2,2,9.1,11.1,2,2,3,1,9.1,23.3,140,108,huffja01
Hunter Tyson,23,DEN,PF,18,0,48,8.3,20.7,4.1,14.5,4.1,6.2,0,0,1,8.3,9.3,2.1,1,0,2.1,10.3,20.7,96,114,tysonhu01
James Johnson,36,IND,PF,9,0,47,3,10,0,2,3,8,2,2,1,3,4,8,5,1,5,9,8,79,112,johnsja01
DaQuan Jeffries,26,NYK,SG,17,0,46,6.6,18.6,2.2,11,4.4,7.7,0,2.2,0,5.5,5.5,5.5,0,1.1,3.3,2.2,15.3,82,118,jeffrda01
Ryan Arcidiacono,29,NYK,PG,20,0,45,0,6.7,0,6.7,0,0,0,0,0,9,9,4.5,2.2,0,2.2,5.6,0,33,112,arcidry01
Frank Ntilikina,25,CHA,PG,5,0,43,1.1,10.3,1.1,9.2,0,1.1,2.3,2.3,1.1,5.7,6.9,4.6,0,0,1.1,4.6,5.7,75,125,ntilila01
Oscar Tshiebwe,24,IND,PF,8,0,42,11.2,22.5,0,0,11.2,22.5,6.7,9,9,9,18,2.2,2.2,1.1,0,3.4,29.2,132,115,tshieos01
D'Moi Hodge,25,LAL,SG,7,0,41,5.8,17.4,3.5,13.9,2.3,3.5,1.2,2.3,0,0,0,5.8,1.2,1.2,1.2,4.6,16.2,97,120,hodgedm01
Greg Brown III,22,DAL,PF,6,0,40,6,13.2,1.2,3.6,4.8,9.6,4.8,10.8,3.6,7.2,10.8,4.8,0,4.8,4.8,6,18,96,114,browngr01
Taze Moore,25,POR,SG,4,0,40,9.9,23.5,1.2,8.6,8.6,14.8,1.2,2.5,4.9,4.9,9.9,6.2,2.5,0,3.7,4.9,22.2,98,117,mooreta02
Alex Fudge,20,TOT,SF,6,0,40,7.2,17.9,1.2,6,6,12,2.4,2.4,4.8,1.2,6,0,3.6,0,2.4,2.4,17.9,95,115,fudgeal01
JD Davison,21,BOS,SG,8,0,39,6.3,15.2,3.8,8.9,2.5,6.3,3.8,5.1,2.5,10.1,12.7,12.7,1.3,1.3,2.5,5.1,20.3,134,110,davisjd01
RaiQuan Gray,24,SAS,PF,3,0,39,12.2,20.7,3.7,8.5,8.5,12.2,0,0,2.4,6.1,8.5,7.3,1.2,1.2,1.2,0,28,136,117,grayra01
Jacob Toppin,23,NYK,SF,9,0,38,6.6,11.9,1.3,5.3,5.3,6.6,2.7,2.7,4,5.3,9.3,4,0,1.3,1.3,4,17.3,141,117,toppija01
Jalen Slawson,24,SAC,SF,12,0,37,5.3,7.9,0,2.6,5.3,5.3,0,0,1.3,7.9,9.2,2.6,1.3,1.3,2.6,10.5,10.5,107,114,slawsja01
Charlie Brown Jr.,26,NYK,SG,8,0,37,2.7,13.6,2.7,9.5,0,4.1,0,0,1.4,1.4,2.7,0,0,2.7,2.7,6.8,8.2,60,118,brownch02
D.J. Carton,23,TOR,SG,4,0,36,4,10.7,1.3,5.4,2.7,5.4,5.4,6.7,2.7,2.7,5.4,4,1.3,0,1.3,4,14.8,120,123,cartodj01
Dexter Dennis,24,DAL,SG,4,0,30,16,30.4,1.6,12.8,14.4,17.6,1.6,4.8,1.6,12.8,14.4,6.4,0,1.6,4.8,1.6,35.2,100,114,dennide01
Henri Drell,23,CHI,SF,4,0,30,6.6,16.6,3.3,10,3.3,6.6,1.7,3.3,1.7,5,6.6,6.6,3.3,1.7,3.3,10,18.3,102,112,drellhe01
Jordan Miller,24,LAC,SF,8,0,28,8.8,15.9,1.8,3.5,7.1,12.3,3.5,3.5,5.3,3.5,8.8,0,0,0,1.8,3.5,22.9,130,122,millejo02
Mason Jones,25,SAC,SG,5,0,28,3.5,13.9,3.5,12.1,0,1.7,1.7,3.5,1.7,6.9,8.7,8.7,1.7,0,3.5,5.2,12.1,93,116,jonesma05
Pete Nance,23,CLE,PF,8,0,27,1.8,11,1.8,1.8,0,9.1,0,3.7,0,5.5,5.5,0,1.8,0,1.8,3.7,5.5,40,114,nancepe01
Pat Spencer,27,GSW,PG,6,0,26,3.7,7.4,0,3.7,3.7,3.7,0,0,3.7,3.7,7.4,9.3,0,0,1.9,1.9,7.4,129,122,spencpa01
Dariq Whitehead,19,BKN,SF,2,0,24,2.1,10.3,0,6.2,2.1,4.1,2.1,4.1,0,8.3,8.3,6.2,0,2.1,0,0,6.2,83,118,whiteda01
Mamadi Diakite,27,TOT,PF,6,0,24,8.1,12.1,0,2,8.1,10.1,8.1,12.1,2,6.1,8.1,4,2,2,2,4,24.2,133,114,diakima01
E.J. Liddell,23,NOP,PF,8,0,23,2.1,12.8,0,10.7,2.1,2.1,4.3,4.3,0,10.7,10.7,2.1,4.3,4.3,4.3,4.3,8.5,56,101,liddeej01
Drew Peterson,24,BOS,PF,3,0,23,8.6,12.9,6.4,10.7,2.1,2.1,0,0,0,2.1,2.1,2.1,4.3,0,2.1,2.1,23.6,144,110,peterdr01
Jordan Ford,25,SAC,PG,6,0,22,8.8,15.5,4.4,6.6,4.4,8.8,4.4,4.4,0,4.4,4.4,4.4,0,0,2.2,0,26.5,138,121,fordjo01
Isaiah Thomas,34,PHX,PG,6,0,19,7.7,25.7,5.1,10.3,2.6,15.4,0,0,0,0,0,7.7,0,0,0,0,20.6,101,124,thomais02
Usman Garuba,21,GSW,PF,6,0,18,2.7,16.1,0,2.7,2.7,13.4,2.7,5.4,8.1,10.8,18.8,2.7,2.7,8.1,5.4,5.4,8.1,65,101,garubus01
Danny Green,36,PHI,SG,2,0,18,0,5.5,0,2.7,0,2.7,0,0,0,5.5,5.5,2.7,2.7,0,0,2.7,0,33,114,greenda02
Alondes Williams,24,MIA,SG,7,0,16,6.2,24.9,0,12.5,6.2,12.5,3.1,3.1,0,3.1,3.1,0,0,3.1,6.2,6.2,15.6,50,115,willial06
Ty Jerome,26,CLE,SG,2,0,15,6.6,13.2,0,3.3,6.6,9.9,0,0,3.3,0,3.3,9.9,0,0,3.3,6.6,13.2,111,121,jeromty01
D.J. Wilson,27,PHI,PF,2,0,15,13.1,19.7,6.6,6.6,6.6,13.1,0,0,3.3,3.3,6.6,6.6,0,6.6,0,3.3,32.8,173,114,wilsodj01
Adam Flagler,24,OKC,SG,2,0,14,3.4,24,3.4,20.6,0,3.4,0,0,0,0,0,13.7,0,0,0,0,10.3,78,122,flaglad01
Andrew Funk,24,CHI,SG,5,0,13,0,15.3,0,11.5,0,3.8,0,0,0,0,0,0,3.8,3.8,0,0,0,0,112,funkan01
Quenton Jackson,25,IND,PG,3,0,11,0,4.3,0,0,0,4.3,8.6,8.6,0,17.2,17.2,8.6,4.3,0,0,4.3,8.6,152,107,jacksqu01
Joshua Primo,21,LAC,SG,2,0,10,4.9,14.8,0,4.9,4.9,9.9,0,0,4.9,0,4.9,0,0,4.9,19.7,0,9.9,37,119,primojo01
Filip Petrušev,23,TOT,C,3,0,10,4.9,9.8,0,0,4.9,9.8,4.9,9.8,0,4.9,4.9,0,0,0,0,4.9,14.6,108,120,petrufi01
Lindell Wigginton,25,MIL,PG,3,0,8,12,30,0,12,12,18,12,12,0,0,0,0,0,0,6,6,36,89,124,wiggili01
Kaiser Gates,27,NOP,SF,1,0,7,0,28,0,14,0,14,0,0,0,7,7,0,0,0,0,0,0,0,118,gateska01
Shaquille Harrison,30,MEM,SG,3,0,6,8.1,16.3,0,0,8.1,16.3,0,0,0,16.3,16.3,0,0,8.1,0,0,16.3,100,104,harrish01
Kevon Harris,26,ORL,SG,2,0,6,16.5,24.8,0,0,16.5,24.8,0,0,0,16.5,16.5,8.3,0,0,8.3,24.8,33,101,110,harrike01
Hamidou Diallo,25,WAS,SG,2,0,5,9.4,18.7,0,0,9.4,18.7,0,0,18.7,0,18.7,9.4,18.7,0,9.4,9.4,18.7,106,86,diallha01
Ron Harper Jr.,23,TOR,PF,1,0,4,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,24.1,0,227,127,harpero02
Markquis Nowell,24,TOR,SG,1,0,4,0,12.1,0,0,0,12.1,24.1,24.1,24.1,0,24.1,24.1,12.1,0,0,0,24.1,169,100,nowelma01
Isaiah Wong,23,IND,SG,1,0,4,11.8,35.4,0,11.8,11.8,23.6,0,0,0,0,0,0,0,0,0,0,23.6,70,127,wongis01
Izaiah Brockington,24,NOP,PG,1,0,3,32.7,81.7,0,16.3,32.7,65.4,0,0,16.3,16.3,32.7,0,0,0,0,0,65.4,93,113,brockiz01
Malcolm Cazalon,22,DET,SG,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,cazalma01
Jalen Crutcher,24,NOP,PG,1,0,3,0,16.3,0,0,0,16.3,0,0,0,0,0,0,0,0,0,0,0,0,122,crutcja01
