Player,Age,Team,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,playerID
James Bouknight,21,CHA,SG,31,0,304,7.7,22.3,2.7,7.7,5.1,14.5,4.3,4.9,3.5,4.7,8.2,4.1,1.1,0.2,2.4,4.6,22.4,100,117,bouknja01
Justin Robinson,24,TOT,PG,25,0,304,4.4,14.8,2.9,9.7,1.6,5.1,0.6,1.3,0.6,2.7,3.3,5.1,1.4,0.2,2.7,4.3,12.4,85,116,robinju01
Paul Reed,22,PHI,C,38,2,302,8.9,15.9,0.3,1.3,8.6,14.5,1,2.3,7.3,7.9,15.2,2.6,5.5,2.3,1.7,9.4,19.2,122,100,reedpa01
Markieff Morris,32,MIA,PF,17,1,298,9.1,19.1,2.2,6.5,6.9,12.6,1.3,1.5,2.9,4.7,7.6,3.9,1,0.2,3.4,5.5,21.7,104,112,morrima02
Brook Lopez,33,MIL,C,13,11,298,9.8,21.1,3.1,8.5,6.8,12.6,3.2,3.7,3.1,5.5,8.5,1,1.3,2.4,1.9,5.5,25.9,112,111,lopezbr01
Justin Champagnie,20,TOR,SF,36,0,281,5.5,11.9,1.8,5,3.7,6.9,1.6,1.6,6.6,6.2,12.8,2,1.4,0.7,1.4,5.7,14.4,128,112,champju01
Nathan Knight,24,MIN,PF,37,2,267,8,15.7,0.7,2.3,7.3,13.4,7.8,10.7,5.7,9.4,15.1,3.9,1.2,1.4,3.2,7.5,24.6,122,111,knighna01
Michael Porter Jr.,23,DEN,SF,9,9,265,6.8,19.1,1.9,8.9,5,10.2,0.9,1.7,1.7,9.3,10.9,3.1,1.9,0.4,2.2,3,16.5,87,111,portemi01
JT Thor,19,CHA,PF,33,0,262,4.4,10.1,1.3,4.9,3.1,5.1,2.2,3.7,2,5.9,7.9,3.5,1.5,2,1.8,4.8,12.3,108,114,thorjt01
Daishen Nix,19,HOU,SG,24,0,261,4.9,12.2,1.3,4.7,3.6,7.5,2.9,5.5,1.3,4.7,6,7.3,2.7,0,4.7,3.8,14,92,116,nixda01
KZ Okpala,22,MIA,PF,21,0,244,6.2,14.1,1.8,5.3,4.3,8.8,1.6,2.3,2.3,6.2,8.4,2.9,0.8,1.4,1,5.1,15.8,113,110,okpalkz01
Leandro Bolmaro,21,MIN,SF,35,2,241,3.4,10.7,1,3.6,2.4,7.1,2.2,2.6,3.2,5.3,8.5,4.1,1.2,0,2.6,5.1,9.9,96,115,bolmale01
Jaylen Hoard,22,OKC,SF,7,5,240,8.9,18.3,1.8,5.1,7.1,13.2,1.2,2.8,6.1,11,17,3.5,1.2,1,1.6,2.8,20.9,115,111,hoardja01
Usman Garuba,19,HOU,PF,24,2,239,3.8,8.8,1,4,2.8,4.8,1,1.4,4.2,12.3,16.5,3.4,2,2.2,1.2,5.6,9.6,119,111,garubus01
Mychal Mulder,27,TOT,PG,17,3,239,4.9,15.7,3.5,11,1.4,4.7,0.8,0.8,0.4,4.5,4.9,1,0.8,0.4,1.6,2.6,14,83,116,muldemy01
Jake Layman,27,MIN,SF,34,1,231,6.2,15,1.6,7.2,4.5,7.8,2.7,3.7,1.2,6.2,7.4,1.9,1.4,1,2.1,2.5,16.7,99,113,laymaja01
Denzel Valentine,28,TOT,SG,24,0,222,5.6,14.8,4.3,10.6,1.3,4.3,0,0,2,7.4,9.4,2.5,1.8,0,2.7,4.5,15.5,98,110,valende01
Kevin Knox,22,TOT,SF,30,0,222,6.9,19,3.4,12.1,3.6,6.9,3.6,4.9,3.1,6.7,9.8,2.2,0.9,0.4,1.6,4.2,20.8,106,115,knoxke01
Skylar Mays,24,ATL,SG,28,5,220,7.1,14.3,1.8,5.6,5.4,8.7,1.8,2,1.1,4.5,5.6,3.8,1.6,0,2.2,2,17.9,113,117,mayssk01
Georgios Kalaitzakis,23,TOT,SF,13,4,214,7,15.2,2.3,5.9,4.8,9.3,3.2,6.8,1.4,3.4,4.8,2.7,2.5,0.5,4.5,4.3,19.5,91,113,kalaige01
Malcolm Hill,26,TOT,SG,19,0,212,5.5,12,3,8.3,2.5,3.7,2.5,3.2,2.5,5.5,8.1,1.8,1.6,0.7,0.7,5.5,16.6,129,115,hillma01
Tim Frazier,31,TOT,PG,12,3,208,3.3,10.5,1.4,4,1.9,6.5,1.2,2.1,1.2,3.3,4.4,7.9,0.7,0.2,3.5,6.3,9.1,87,117,fraziti01
Alfonzo McKinnie,29,CHI,SF,17,3,206,5.7,14.5,2.1,6.4,3.6,8.1,0.5,1.9,3.1,4.7,7.8,1.2,0.5,0.7,1.7,6.2,14,95,117,mckinal01
Joe Wieskamp,22,SAS,SG,29,0,205,4.7,13.1,3.3,10.1,1.4,3,1.6,3,0.9,2.3,3.3,2.1,0.9,0.7,0.5,3.3,14.3,107,117,wieskjo01
Ed Davis,32,CLE,C,31,3,201,2.7,4,0,0,2.7,4,1.5,3.5,3.5,12.4,15.9,1.7,0.7,2.2,1.2,8.2,7,126,106,davised01
Tyler Cook,24,CHI,PF,20,2,200,5.6,9.3,0,0,5.6,9.3,5.1,7.8,3.9,9,12.9,0.7,1,1,1.7,6.8,16.4,126,113,cookty01
Javonte Smart,22,TOT,PG,17,1,200,4.6,14.5,1.9,6.5,2.7,8,1.2,1.5,1.2,4.6,5.8,3.9,1.5,0.7,2.7,2.9,12.3,84,113,smartja01
Lindell Wigginton,23,MIL,PG,19,0,199,6.3,14.7,2.2,6.3,4.1,8.4,4.6,8.4,0.7,5.3,6,5.6,1.2,0.2,2.9,4.1,19.3,105,114,wiggili01
Braxton Key,24,TOT,SF,11,0,197,8.2,17.8,1.5,5.2,6.7,12.6,1.7,3.2,3.2,9.2,12.4,2.7,2.5,2.7,2.7,6.4,19.6,99,108,keybr01
Udoka Azubuike,22,UTA,C,17,6,195,9.4,12.4,0,0,9.4,12.4,1.5,2.8,4.6,13.4,18,0,0.3,2.8,3,6.3,20.3,124,107,azubuud01
Greg Monroe,31,TOT,C,14,0,195,7.9,14.1,0,0,7.9,14.1,3,5.7,7.4,8.4,15.8,5.4,2,2.5,3,5.9,18.8,121,108,monrogr01
Mamadi Diakite,25,OKC,PF,13,3,188,6.5,12.2,0,1.3,6.5,10.9,1.6,2.8,4.4,10.9,15.3,0.5,1.3,2.3,1.8,8.5,14.5,107,109,diakima01
Reggie Perry,21,TOT,PF,10,1,187,10.5,20.6,0.8,4.2,9.7,16.5,2.4,3.9,3.9,8.4,12.3,3.1,2.4,1.6,2.9,8.6,24,105,113,perryre01
Kyle Guy,24,MIA,SG,19,0,186,7,17.5,3.8,10.8,3.2,6.7,2.2,3.2,1.1,3.5,4.6,4.6,1.9,0.3,3.5,3.2,19.9,99,111,guyky01
Willie Cauley-Stein,28,TOT,C,20,2,183,4.4,9.6,0.3,0.5,4.1,9.1,0.3,0.5,3.6,7.4,11,2.7,1.6,0.8,1.9,5.2,9.3,103,109,caulewi01
Frank Kaminsky,28,PHX,C,9,0,181,9.6,17.5,1.3,4,8.2,13.6,4.8,5.3,2.9,8,10.9,3.5,2.1,1.9,1.3,3.7,25.3,130,105,kaminfr01
Charlie Brown Jr.,24,TOT,SG,22,2,177,2.8,11,0.3,3.4,2.5,7.6,2.5,2.8,3.9,5.1,9,1.7,2.8,1.1,1.4,5.1,8.5,88,109,brownch02
Markus Howard,22,DEN,SG,31,0,176,10.9,28.2,7.8,19.5,3.1,8.6,5.6,6.4,0.6,2.8,3.3,2,2.5,0,2,4.7,35.1,108,113,howarma02
Vlatko Čančar,24,DEN,PF,15,1,176,6.4,11.4,2,3.3,4.5,8.1,2.5,3.9,2.2,6.4,8.6,4.7,0.6,0.8,2.5,5,17.3,122,115,cancavl01
Jamorko Pickett,24,DET,PF,13,0,176,5,13.9,3.6,10.8,1.4,3,0.3,0.6,1.7,7.2,8.9,1.9,0,1.9,1.4,3.3,13.9,99,116,pickeja01
Zavier Simpson,24,OKC,PG,4,4,174,5.3,14.6,0.3,2.2,5,12.3,1.4,1.4,0.6,5.3,5.9,8.4,1.4,1.1,2.8,4.2,12.3,91,114,simpsza01
Victor Oladipo,29,MIA,SG,8,1,173,10.1,21.1,4.3,10.4,5.8,10.7,4,5.5,0.9,5.8,6.7,8.1,1.4,0.3,4.6,3.8,28.6,113,111,oladivi01
Hassani Gravett,25,ORL,PG,8,3,171,5.1,10.7,3.1,7.4,2,3.4,0.8,1.1,0.3,5.7,5.9,5.7,1.4,0.3,2.5,3.7,14.1,113,114,graveha01
Charles Bassey,21,PHI,C,23,0,168,8.9,14,0,1.2,8.9,12.8,2.7,3.6,6.5,11.9,18.4,2.1,1.5,5,2.4,9.5,20.5,129,103,bassech01
Alize Johnson,25,TOT,PF,23,0,167,5,11.4,0,1.2,5,10.3,2.1,3.5,8.2,9.7,17.9,2.6,1.5,0,3.5,5.3,12,103,113,johnsal02
Kevin Pangos,29,CLE,PG,24,3,166,4.5,13.8,1.8,7.8,2.7,6,0.9,1.2,0.6,2.7,3.3,9,0.9,0,2.1,3.3,11.7,99,115,pangoke01
Haywood Highsmith,25,MIA,SF,19,1,163,4.9,14.1,2.8,8.6,2.1,5.5,0.6,1.5,3.1,4.9,8,1.8,0.6,0.9,0.9,4,13.2,101,112,highsha01
Sam Hauser,24,BOS,SF,26,0,158,7.2,15.7,6,13.8,1.3,1.9,0,0,1.6,7.5,9.1,3.1,0.3,0.6,0.6,2.2,20.4,133,110,hausesa01
Paul Watson,27,OKC,SF,9,3,156,3.7,10.9,1.9,8.1,1.9,2.8,0.3,0.6,0.9,7.5,8.4,2.5,0.9,0.9,1.2,3.1,9.7,91,114,watsopa01
Cassius Stanley,22,DET,SG,9,1,155,6,14.5,1.3,5.4,4.7,9.1,3.1,3.1,1.6,4.4,6,1.3,1.6,0.6,1.9,5.4,16.4,101,116,stanlca01
Bruno Fernando,23,TOT,C,30,0,152,11.5,17.5,0.3,0.6,11.1,16.9,4.8,7.6,5.7,11.8,17.5,2.2,0.3,3.5,4.5,7.6,28,116,110,fernabr01
Theo Pinson,26,DAL,SF,19,0,148,4.8,13.3,3.4,10.2,1.4,3.1,3.4,3.4,0.7,6.5,7.1,5.8,1.7,0.7,1.7,4.1,16.3,117,109,pinsoth01
Abdel Nader,28,PHX,SF,14,0,145,4,11.6,1.3,4.6,2.7,7,2,3.3,1.3,7.6,9,2.3,2.7,1.3,3.7,6.6,11.3,79,104,naderab01
Devin Cannady,25,ORL,PG,5,0,145,5,14.7,5,12.3,0,2.3,1.7,2.3,0.3,1.7,2,3.3,1.7,1,1.7,3,16.7,103,115,cannade01
Solomon Hill,30,ATL,SF,13,1,139,1.1,7.1,0.7,4.6,0.4,2.5,0,0,2.1,6,8.1,4.2,1.4,0.7,0.4,5.7,2.8,87,116,hillso01
Xavier Moon,27,LAC,SG,10,0,137,8.9,18.2,1.8,5,7.2,13.2,1.1,1.8,0.7,4.3,5,8.6,2.5,1.1,2.1,3.2,20.7,114,110,moonxa01
Jahmi'us Ramsey,20,SAC,SG,19,0,134,8.6,20.8,1.8,6.5,6.8,14.4,2.5,5,1.4,3.2,4.7,2.5,0.4,0.4,1.8,3.6,21.5,95,121,ramseja01
Didi Louzada,22,TOT,SF,9,1,129,4.5,12.5,3.4,8.7,1.1,3.8,0.8,0.8,1.9,4.5,6.4,1.9,0.8,0.8,1.9,4.9,13.3,100,120,louzama01
Boban Marjanović,33,DAL,C,23,0,128,16.5,27.5,0.4,1.6,16.1,26,5.1,8.7,3.1,12.2,15.3,1.2,0,1.2,5.9,9.4,38.5,101,109,marjabo01
Marcus Garrett,23,MIA,SG,12,0,128,2,8.2,0.4,1.6,1.6,6.6,0.8,2,3.5,5.5,9,2.7,2,1.2,0.8,6.3,5.1,89,108,garrema01
Jay Scrubb,21,LAC,SG,18,0,121,7.3,18.6,2.4,8.5,4.9,10.1,2.8,4,0.8,5.7,6.5,3.2,1.6,1.2,2.8,3.6,19.8,93,111,scrubja01
Devontae Cacok,25,SAS,PF,15,0,121,8.3,12.3,0,0,8.3,12.3,1.6,2.8,3.2,13.5,16.7,2.4,3.2,2.8,1.2,6.3,18.2,132,102,cacokde01
Jalen Johnson,20,ATL,PF,22,0,120,9,16.8,1.2,5.3,7.8,11.5,2,2.9,0.8,9.8,10.6,1.2,1.2,0.8,3.7,3.7,21.3,98,114,johnsja05
Neemias Queta,22,SAC,C,15,0,120,6.8,15.2,0,0,6.8,15.2,4.4,6.8,5.6,6.8,12.4,2.4,0.4,3.2,2.4,7.2,18,106,115,quetane01
Melvin Frazier,25,OKC,SG,3,0,120,5.3,19.5,0.4,8.5,4.9,11,2,2.8,2,3.2,5.3,0.4,0.4,0,1.2,3.2,13,70,119,frazime01
Freddie Gillespie,24,ORL,PF,9,2,119,3.7,8.9,0,0.4,3.7,8.5,1.2,2.8,5.3,9.3,14.6,2,1.2,3.7,2,7.3,8.5,96,108,gillefr01
Jabari Parker,26,BOS,PF,12,0,112,8,16.9,3.5,7.1,4.4,9.8,4,4,2.2,10.2,12.4,2.7,1.8,0.4,3.5,5.8,23.5,113,105,parkeja01
Derrick Walton,26,DET,PG,3,3,108,2.7,11.7,1.4,5.9,1.4,5.9,1.8,1.8,0.9,3.6,4.5,9.5,3.2,1.8,5,3.6,8.6,77,111,waltode01
Jeff Dowtin Jr.,24,TOT,PG,9,0,108,3.6,11.7,0.4,4,3.1,7.6,0.9,0.9,3.6,4.5,8.1,4.5,2.2,0.4,2.2,2.2,8.5,87,112,dowtije01
Langston Galloway,30,TOT,SG,7,0,107,2.7,11.7,0.9,7.2,1.8,4.5,0,0,1.4,6.8,8.1,5.4,0.5,0,2.7,3.2,6.3,70,116,gallola01
Louis King,22,SAC,SF,10,0,104,6.9,21.7,3.7,12.5,3.2,9.3,3.2,4.6,0,5.6,5.6,4.2,0.9,0.5,0,6.5,20.8,100,118,kinglo02
Chaundee Brown Jr.,23,TOT,SF,5,2,104,4.7,15,2.8,8.5,1.9,6.6,2.4,2.8,0.5,7.1,7.5,1.9,0.9,0,0.5,3.3,14.6,98,117,brownch05
Luke Kornet,26,TOT,C,15,0,103,6.3,13,0,2.4,6.3,10.6,1.9,2.9,6.3,7.7,14,4.3,1.4,1.4,0,4.3,14.5,133,107,kornelu01
Chris Silva,25,TOT,PF,10,0,91,4.4,8.2,0,0,4.4,8.2,5.5,6.6,7.1,12.6,19.8,3.8,0,0.5,4.4,11,14.3,119,109,silvach01
Tyler Johnson,29,TOT,PG,6,0,91,3.2,10.7,2.7,7,0.5,3.8,0,0,1.6,4.8,6.4,3.8,1.6,1.6,1.1,3.8,9.1,98,112,johnsty01
Devon Dotson,22,CHI,PG,11,0,85,6.3,13.2,1.1,5.2,5.2,8,2.9,5.2,0.6,4.6,5.2,8.6,0.6,0,2.9,6.3,16.7,109,118,dotsode01
Udonis Haslem,41,MIA,C,13,0,83,8.4,18.7,0.6,2.4,7.8,16.3,1.8,1.8,2.4,12.7,15.1,2.4,0.6,0.6,3,9,19.3,96,108,hasleud01
Wes Iwundu,27,ATL,SF,3,1,82,4.8,10.8,1.8,3,3,7.8,1.8,2.4,1.8,6,7.8,0,0.6,0,0.6,4.8,13.2,115,119,iwundwe01
Bol Bol,22,DEN,PF,14,0,81,9.1,16.4,0.6,2.4,8.5,13.9,1.2,3,2.4,9.7,12.1,3,0.6,1.2,2.4,2.4,20,107,112,bolbo01
Carsen Edwards,23,DET,SG,4,0,79,5.6,18.5,2.5,9.9,3.1,8.6,0.6,0.6,1.2,2.5,3.7,8.6,1.2,0,3.1,2.5,14.2,87,118,edwarca01
Ryan Arcidiacono,27,NYK,PG,10,0,76,3.9,7.9,2.6,5.9,1.3,2,0,0,0,5.3,5.3,2.6,0.7,0,2,3.3,10.5,111,115,arcidry01
Tyrone Wallace,27,NOP,SG,6,0,75,4.6,13.2,1.3,5.3,3.3,7.9,0.7,3.3,0,5.3,5.3,0.7,2,0.7,1.3,4.6,11.2,75,114,wallaty01
Isaiah Todd,20,WAS,PF,12,0,74,4.7,17.4,2.7,10.7,2,6.7,1.3,4,2,6,8,2.7,2.7,1.3,2.7,2.7,13.4,74,112,toddis01
Trevelin Queen,24,HOU,SG,10,0,74,9.6,21.2,5.8,15.4,3.9,5.8,2.6,2.6,4.5,5.8,10.3,2.6,3.2,0.6,4.5,3.9,27.7,109,114,queentr01
Aleem Ford,24,ORL,SF,5,0,74,3.9,13.1,1.3,9.8,2.6,3.3,0,0,1.3,8.5,9.8,1.3,0.7,0,2.6,4.6,9.2,67,115,fordal03
Quinndary Weatherspoon,25,GSW,SG,11,0,73,8,14,0.7,3.3,7.3,10.7,3.3,3.3,1.3,8,9.4,3.3,0.7,0.7,2,10,20,123,109,weathqu01
Yves Pons,22,MEM,SF,12,0,71,3.4,10.8,2,6.1,1.3,4.7,0,1.3,3.4,4.7,8.1,0.7,0.7,2.7,0.7,4,8.8,95,111,ponsyv01
Rayjon Tucker,24,TOT,SG,5,0,71,4.1,6.1,2.7,3.4,1.4,2.7,3.4,4.8,2,3.4,5.5,6.8,2.7,0,0.7,3.4,14.3,178,112,tuckera01
Isaac Bonga,22,TOR,SF,15,0,69,2.2,9.4,0.7,2.9,1.4,6.5,3.6,5.8,2.9,2.2,5.1,2.9,5.8,1.4,1.4,7.2,8.7,92,104,bongais01
Brandon Knight,30,DAL,PG,5,0,65,7.7,19.4,3.1,13.2,4.6,6.2,6.2,6.2,0,6.2,6.2,6.2,0.8,0,3.1,3.9,24.8,110,113,knighbr03
B.J. Johnson,26,ORL,SF,4,0,65,8.2,18.6,3,7.4,5.2,11.2,0,0,4.5,6.7,11.2,0,0,0.7,0,3,19.3,112,116,johnsbj01
Kai Jones,21,CHA,C,21,0,63,6.9,10.7,0.8,1.5,6.1,9.1,2.3,6.1,2.3,6.1,8.4,3,0.8,1.5,4.6,6.1,16.8,98,116,joneska01
RJ Nembhard Jr.,22,CLE,SG,14,0,63,4.8,14.3,0,1.6,4.8,12.7,2.4,3.2,2.4,3.2,5.5,9.5,0.8,0,2.4,1.6,11.9,98,115,nembhrj01
Malik Fitts,24,TOT,PF,15,0,63,6.3,14.9,3.9,7.9,2.4,7.1,0,0,1.6,11.8,13.4,3.9,0,0,1.6,3.1,16.5,114,111,fittsma01
Brodric Thomas,25,BOS,SG,12,0,60,6.6,14.9,1.7,7.5,5,7.5,2.5,4.1,1.7,6.6,8.3,9.1,0.8,0.8,5,5.8,17.4,101,109,thomabr01
Tacko Fall,26,CLE,C,11,1,59,4.2,10.2,0,0,4.2,10.2,1.7,5.9,5.9,13.5,19.5,1.7,0,5.1,2.5,2.5,10.2,91,104,fallta01
Sam Merrill,25,MEM,SG,6,0,58,6.6,19.8,5.8,19,0.8,0.8,1.6,3.3,0.8,4.9,5.8,3.3,0,0,1.6,2.5,20.6,104,116,merrisa01
Gabriel Deck,26,OKC,PF,7,0,56,7,12.2,1.7,3.5,5.2,8.7,0,0,0.9,4.3,5.2,4.3,0.9,0,1.7,1.7,15.7,121,117,deckga01
James Ennis III,31,TOT,SF,7,0,56,9.6,20.9,2.6,7,7,14,3.5,4.4,4.4,6.1,10.5,2.6,1.7,1.7,1.7,4.4,25.3,113,110,ennisja01
D.J. Wilson,25,TOR,PF,4,1,54,10.2,13.9,0,1.9,10.2,12,7.4,9.3,0.9,13.9,14.8,4.6,4.6,0.9,1.9,5.6,27.8,149,100,wilsodj01
Myles Powell,24,PHI,PG,11,0,52,4.8,16.3,1,5.8,3.8,10.6,1.9,1.9,1,4.8,5.8,2.9,1,0,2.9,7.7,12.5,74,115,powelmy01
Mason Jones,23,LAL,SG,4,0,51,6.6,14.1,0.9,3.8,5.6,10.3,11.3,14.1,0.9,8.5,9.4,3.8,1.9,0,0.9,7.5,25.4,133,113,jonesma05
Tremont Waters,24,TOT,PG,3,0,50,4,14,2,9,2,5,0,0,0,4,4,7,5,0,4,4,10,76,107,watertr01
Cameron McGriff,24,POR,SF,3,0,46,5.3,14.9,2.1,6.4,3.2,8.5,2.1,2.1,6.4,9.6,15.9,3.2,0,1.1,0,7.4,14.9,123,119,mcgrica01
Miye Oni,24,UTA,SG,16,0,44,2.2,10.1,1.1,9,1.1,1.1,0,1.1,1.1,6.7,7.9,5.6,0,0,1.1,7.9,5.6,83,115,onimi01
Gabriel Lundberg,27,PHX,SG,4,0,44,5.5,20.8,3.3,8.7,2.2,12,0,0,2.2,5.5,7.7,12,3.3,0,3.3,7.7,14.2,89,106,lundbga01
Vernon Carey Jr.,20,TOT,C,7,1,44,7.8,14.4,0,0,7.8,14.4,6.7,14.4,8.9,4.4,13.3,0,2.2,1.1,3.3,4.4,22.2,108,114,careyve01
Jared Harper,24,NOP,PG,5,0,43,16.1,29.8,5.7,13.8,10.3,16.1,4.6,4.6,2.3,0,2.3,16.1,4.6,1.1,2.3,5.7,42.5,144,110,harpeja01
Cameron Oliver,25,ATL,SF,2,0,43,11.4,17.1,1.1,3.4,10.3,13.7,2.3,3.4,2.3,4.6,6.9,3.4,1.1,1.1,0,5.7,26.3,149,117,oliveca01
Robert Woodard II,22,SAC,SF,12,0,42,2.3,18.3,1.1,4.6,1.1,13.7,2.3,2.3,5.7,6.9,12.6,3.4,1.1,1.1,1.1,3.4,8,70,116,woodaro01
Sharife Cooper,20,ATL,PG,13,0,39,3.8,17.6,1.3,7.6,2.5,10.1,0,0,0,6.3,6.3,6.3,0,0,6.3,1.3,8.8,53,120,coopesh01
Cassius Winston,23,WAS,PG,7,0,39,5.1,14,2.5,7.6,2.5,6.3,5.1,5.1,0,1.3,1.3,8.9,0,0,3.8,11.4,17.8,107,122,winstca01
Xavier Sneed,24,TOT,SF,9,0,39,2.5,12.6,1.3,10.1,1.3,2.5,0,0,2.5,5,7.6,1.3,0,0,0,2.5,6.3,75,117,sneedxa01
Nik Stauskas,28,TOT,SG,8,0,39,6.4,17.9,5.1,12.8,1.3,5.1,5.1,7.7,1.3,2.6,3.8,2.6,0,0,1.3,1.3,23,113,116,stausni01
Petr Cornelie,26,DEN,PF,13,0,38,6.5,19.4,1.3,10.3,5.2,9,3.9,5.2,9,9,18.1,3.9,1.3,1.3,5.2,9,18.1,93,111,cornepe01
Darren Collison,34,LAL,PG,3,0,37,2.6,9.1,0,3.9,2.6,5.2,0,0,0,5.2,5.2,2.6,1.3,0,1.3,6.5,5.2,65,116,collida01
Justin Jackson,26,TOT,SF,7,0,37,6.5,19.5,3.9,11.7,2.6,7.8,2.6,2.6,1.3,7.8,9.1,2.6,0,0,1.3,3.9,19.5,99,112,jacksju01
Marko Simonovic,22,CHI,C,9,0,35,5.6,20.9,1.4,7,4.2,14,11.2,15.3,7,7,14,0,1.4,1.4,2.8,8.4,23.7,96,113,simonma01
Cheick Diallo,25,DET,C,3,0,31,4.7,12.6,0,0,4.7,12.6,7.9,9.4,6.3,12.6,18.9,0,1.6,0,1.6,9.4,17.3,115,111,diallch01
Micah Potter,23,DET,C,3,0,31,7.9,17.3,0,3.1,7.9,14.2,3.1,3.1,6.3,7.9,14.2,0,1.6,1.6,1.6,6.3,18.9,108,112,pottemi01
Juwan Morgan,24,TOT,PF,2,0,31,3.2,4.8,1.6,3.2,1.6,1.6,0,0,3.2,3.2,6.4,1.6,0,0,0,4.8,8.1,184,118,morgaju01
Jordan Schakel,23,WAS,SG,4,0,30,1.6,18.1,1.6,9.9,0,8.2,3.3,3.3,3.3,9.9,13.2,0,1.6,0,1.6,0,8.2,55,114,schakjo01
Daniel Oturu,22,TOR,C,3,0,27,5.6,11.1,0,1.9,5.6,9.3,5.6,9.3,1.9,7.4,9.3,0,0,3.7,0,1.9,16.7,123,111,oturuda01
Deividas Sirvydis,21,DET,SG,3,0,27,1.8,18.1,1.8,12.6,0,5.4,0,0,0,10.8,10.8,1.8,5.4,1.8,0,7.2,5.4,41,102,sirvyde01
Mac McClung,23,TOT,SG,2,0,25,5.8,11.5,1.9,5.8,3.8,5.8,1.9,1.9,0,5.8,5.8,1.9,1.9,1.9,5.8,9.6,15.4,81,112,mccluma01
Shaquille Harrison,28,BKN,SG,2,0,23,4.2,12.6,0,4.2,4.2,8.4,0,0,2.1,6.3,8.4,6.3,2.1,2.1,4.2,6.3,8.4,76,111,harrish01
Carlik Jones,24,TOT,PG,5,0,23,2.2,19.6,0,2.2,2.2,17.4,4.4,4.4,2.2,4.4,6.5,10.9,2.2,0,6.5,0,8.7,57,111,jonesca03
Chandler Hutchison,25,PHX,SF,6,0,22,2.2,4.4,0,0,2.2,4.4,4.4,4.4,0,10.9,10.9,4.4,0,0,8.7,2.2,8.7,68,110,hutchch01
Damyean Dotson,27,NYK,SG,2,0,21,4.8,9.5,0,2.4,4.8,7.1,0,0,0,4.8,4.8,2.4,0,0,0,0,9.5,113,117,dotsoda01
Gabe York,28,IND,SG,2,0,21,4.7,16.3,2.3,14,2.3,2.3,7,11.7,0,4.7,4.7,9.3,4.7,2.3,2.3,9.3,18.7,101,108,yorkga01
Joel Ayayi,21,WAS,SG,7,0,20,2.5,14.8,0,2.5,2.5,12.4,0,0,2.5,4.9,7.4,9.9,0,0,0,0,4.9,79,120,ayayijo01
Jay Huff,23,LAL,C,4,0,20,0,7.2,0,4.8,0,2.4,0,0,2.4,7.2,9.6,2.4,2.4,2.4,2.4,2.4,0,34,110,huffja01
McKinley Wright IV,23,MIN,PG,5,0,19,5,7.5,2.5,5,2.5,2.5,0,0,0,0,0,7.5,0,0,2.5,2.5,12.5,138,121,wrighmc01
George King,28,DAL,SF,4,0,19,0,13.2,0,10.6,0,2.6,2.6,5.3,0,13.2,13.2,0,0,0,2.6,10.6,2.6,17,110,kingge03
Norvel Pelle,28,UTA,C,3,0,19,7.8,13,0,0,7.8,13,0,0,7.8,7.8,15.6,0,0,2.6,5.2,2.6,15.6,100,112,pelleno01
Wayne Selden,27,NYK,SG,3,0,19,2.6,10.5,2.6,5.3,0,5.3,5.3,10.5,0,2.6,2.6,2.6,0,0,0,2.6,13.2,103,118,seldewa01
Craig Sword,28,WAS,SG,3,0,19,7.8,10.4,0,2.6,7.8,7.8,0,0,0,0,0,2.6,10.4,0,2.6,18.2,15.6,115,99,swordcr01
Eugene Omoruyi,24,DAL,SF,4,0,18,5.6,14,2.8,5.6,2.8,8.4,5.6,11.2,5.6,14,19.6,5.6,0,0,0,5.6,19.6,130,110,omorueu01
Emanuel Terry,25,PHX,PF,3,0,18,0,13.4,0,0,0,13.4,0,0,21.4,18.7,40.1,5.3,2.7,0,13.4,10.7,0,61,99,terryem01
Scotty Hopson,32,OKC,SG,1,0,18,5.4,10.8,0,2.7,5.4,8.1,0,0,0,2.7,2.7,2.7,0,0,5.4,2.7,10.8,69,120,hopsosc01
Aaron Henry,22,PHI,SF,6,0,17,2.9,14.7,0,2.9,2.9,11.7,0,0,0,2.9,2.9,0,0,5.9,5.9,5.9,5.9,29,111,henryaa01
Trayvon Palmer,27,DET,SG,1,0,17,0,2.9,0,0,0,2.9,0,0,0,5.7,5.7,0,0,0,2.9,5.7,0,0,119,palmetr01
Dakota Mathias,26,MEM,SG,6,0,16,6,17.9,6,17.9,0,0,0,0,0,6,6,3,3,0,0,3,17.9,116,109,mathida01
Jaylen Morris,26,SAS,SG,3,0,16,0,18,0,6,0,12,6,12,0,6,6,6,0,0,3,6,6,40,117,morrija01
Sekou Doumbouya,21,LAL,PF,2,0,16,15,24,3,6,12,18,9,12,6,12,18,0,9,6,6,3,41.9,117,87,doumbse01
Jemerrio Jones,26,LAL,SF,2,0,15,6.4,9.6,0,0,6.4,9.6,0,0,6.4,3.2,9.6,0,3.2,0,0,6.4,12.8,152,113,jonesje01
Moses Wright,23,TOT,PF,4,0,14,3.6,14.4,0,3.6,3.6,10.8,10.8,10.8,3.6,7.2,10.8,7.2,0,3.6,0,0,17.9,126,109,wrighmo01
