Player,Age,Team,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,playerID
Patty Mills,36,TOT,PG,29,0,321,5.4,14.4,3.9,11.3,1.5,3.2,2,2.1,0.6,2.7,3.3,3.9,2,0.5,2.6,3.6,16.7,105,121,millspa02
Tre Mann,23,CHA,PG,13,0,319,10.8,24.8,3.7,9.2,7.1,15.6,2.9,3.2,1.8,4,5.9,6,1.1,0.6,3.9,3.7,28.2,105,120,manntr01
Jalen Hood-Schifino,21,TOT,SG,15,0,315,5.8,15.3,2.2,7.2,3.6,8.1,2.8,3.3,0.5,3.8,4.2,5.8,0.8,1.1,2.8,3.9,16.6,100,122,hoodsja01
Torrey Craig,34,TOT,SF,26,4,314,5.9,14,3.7,10.3,2.2,3.7,1.2,1.9,4.2,7.2,11.4,2.6,1.2,1.9,1.2,5.3,16.8,121,112,craigto01
Jordan McLaughlin,28,TOT,PG,46,0,314,4.8,11.2,2.9,7.1,1.9,4,2.6,3.4,0.9,3.7,4.7,7.9,2.5,0.2,2.5,2.8,15.2,122,118,mclaujo01
Matisse Thybulle,27,POR,SG,15,5,312,6.5,13.7,3.3,7.5,3.3,6.2,1.1,2.3,2.2,5.9,8.1,4.4,5.1,1.4,2,2.2,17.4,119,107,thybuma01
Isaac Jones,24,SAC,PF,40,0,304,8.7,13.4,0.5,1.3,8.2,12.1,3.7,5.8,3.5,5.6,9.2,1.9,0.8,1.6,2.6,4.8,21.6,124,118,jonesis01
Tyler Kolek,23,NYK,PG,41,0,296,4.5,13.7,2.3,7.9,2.2,5.9,2.2,2.8,1.3,3.2,4.5,11.7,2,0.7,3,4.4,13.6,109,116,kolekty01
Mitchell Robinson,26,NYK,C,17,3,290,6.3,9.6,0,0,6.3,9.6,2.2,3.3,8.9,8.4,17.3,2.2,2.7,3.1,1.7,4.4,14.9,143,108,robinmi01
Josh Minott,22,MIN,SF,46,0,276,7.9,16.1,2.5,7.7,5.4,8.4,3,3.4,2.1,6.3,8.4,3.2,2.7,2.1,2,6.1,21.3,121,108,minotjo01
Kobe Brown,25,LAC,PF,40,0,272,6,13,1.1,4.7,4.9,8.3,0.9,1.3,3.4,8.3,11.8,4.3,1.3,0.7,2.2,4.2,13.9,110,111,brownko01
Dru Smith,27,MIA,SG,14,1,268,5.8,11.4,3,5.6,2.8,5.8,1.7,2.2,2.2,4.5,6.7,4.3,3.9,1.1,3.2,5.6,16.2,115,109,smithdr01
Isaiah Wong,24,CHA,SG,20,0,265,7.6,19.5,2.4,6.1,5.2,13.4,4.6,6.3,2.6,3.3,5.9,5.2,2,0,3.3,3.9,22.3,103,119,wongis01
Marvin Bagley III,25,TOT,PF,31,2,265,9.8,18.9,0.5,3.4,9.3,15.5,4.1,6.2,6.8,8.2,14.9,2,1.6,1.4,2.1,3.2,24.2,117,115,baglema01
Oscar Tshiebwe,25,UTA,C,14,1,255,7.9,13.2,0,0,7.9,13.2,4.3,5.8,8.7,14.3,23,1.7,2.4,0.2,1.9,4.5,20.1,135,114,tshieos01
Drew Timme,24,BKN,PF,9,2,254,8.8,20,1.8,6.9,7.1,13.1,2,3.1,3.3,9.4,12.7,3.9,0.8,0.2,2.9,4.1,21.4,100,117,timmedr01
Marcus Bagley,23,PHI,SF,10,4,253,5.3,13.4,1,6.2,4.3,7.2,1.6,1.9,4.5,9.2,13.6,1.9,1.8,2.3,1.4,3.1,13.1,105,115,baglema02
Cam Spencer,24,MEM,SG,25,1,252,6.3,15.1,3.5,9.6,2.8,5.5,3.5,3.5,2.2,3.3,5.5,6.3,1.7,0.2,1.1,4.2,19.6,134,117,spencca01
Kevin Love,36,MIA,PF,23,9,251,8.1,22.9,4.8,13.3,3.4,9.5,3.2,4.6,4.4,14.3,18.7,4.4,3,0.8,2.8,4.2,24.2,103,106,loveke01
Pat Spencer,28,GSW,PG,39,0,250,8,19.7,1,4.3,7,15.4,2.1,2.9,2.9,6,9,9.3,2.7,0.6,3.5,3.9,19.1,103,111,spencpa01
JT Thor,22,TOT,PF,20,0,249,4.8,11.3,1.1,4,3.6,7.3,2.9,4.2,3.8,5.4,9.2,1.1,1.5,1.7,1.7,3.3,13.6,106,118,thorjt01
Branden Carlson,25,OKC,C,32,0,246,8.4,18.9,4.3,12.9,4.1,6,2.7,3.5,3.3,7.2,10.5,2.7,1,4.1,1.4,4.3,23.8,122,106,carlsbr01
Dariq Whitehead,20,BKN,SF,20,0,246,7.9,19.4,6.7,15,1.2,4.5,0.6,1,0.8,5.1,5.9,2.4,1.2,0.2,3,4.5,23.1,102,118,whiteda01
Johnny Davis,22,WAS,SG,34,0,242,6.3,15.3,1.4,5.7,4.9,9.6,1.8,2.9,2,5.5,7.5,2.2,2.9,1.2,1.4,3.5,15.7,99,117,davisjo06
Jaylen Martin,21,TOT,SF,16,0,239,6.2,14.7,1.4,4.6,4.8,10.2,1.8,2,2.2,6.6,8.8,3.4,1.8,0,2.4,2.8,15.5,99,120,martija02
Bones Hyland,24,TOT,PG,24,0,239,9.7,24.3,6.6,16.9,3.1,7.4,4.7,5.4,1,4.1,5.2,6.6,3.7,0.8,5.2,6,30.7,107,108,hylanbo01
Xavier Tillman Sr.,26,BOS,C,33,2,231,2.8,11.5,1.1,6.9,1.7,4.6,0.7,0.9,2.2,7.2,9.3,1.5,2.4,1.1,3,3.9,7.4,67,109,tillmxa01
Garrett Temple,38,TOR,SG,28,0,227,3.8,12.7,1.3,5.9,2.5,6.8,2.3,2.5,1.9,4.2,6.1,6.6,3.6,0.4,2.1,4.9,11.2,98,112,templga01
Jared Rhoden,25,TOT,SG,14,2,227,8.9,18.5,2.5,8.3,6.4,10.2,4.7,5.3,3,5.9,8.9,3.4,2.1,0.4,1.9,4.2,25.1,122,115,rhodeja01
Luka Garza,26,MIN,C,39,0,219,11.7,23.7,2.3,8.1,9.5,15.5,5.4,7.9,7,5.2,12.2,2.5,1.4,0.7,2.7,6.5,31.1,118,114,garzalu01
Ariel Hukporti,22,NYK,C,25,1,217,4.8,7.1,0,0,4.8,7.1,1.4,3,3.2,8.5,11.7,2.5,0.2,3.4,4.8,7.3,11,95,113,hukpoar01
Alex Reese,25,TOT,PF,15,0,216,5.9,12.3,3.4,9.4,2.5,3,2.1,2.7,2.1,8.7,10.7,0.9,2.3,2.3,1.4,4.8,17.3,122,114,reeseal01
Dario Šarić,30,DEN,C,16,4,210,4.8,13.3,1.6,6,3.2,7.3,1.6,2.3,3.2,8.2,11.4,5.3,1.6,0.2,3.4,4.4,12.8,97,116,saricda01
Adam Flagler,25,OKC,SG,37,0,203,5.9,22.7,3.3,17,2.6,5.7,0.2,0.5,1.7,4.7,6.4,2.8,1.9,0.7,0.9,3.5,15.4,80,110,flaglad01
Chuma Okeke,26,TOT,PF,9,3,196,5,10,2.8,7,2.3,3,0.5,0.8,5.3,6.5,11.8,3.8,1.3,1,0.8,1.3,13.3,144,119,okekech01
Drew Peterson,25,BOS,PF,25,1,186,4.6,11.1,3.5,8.9,1.1,2.2,1.9,2.4,2.4,8.4,10.8,3.5,1.3,0.5,2.2,4.9,14.6,119,112,peterdr01
Markelle Fultz,26,SAC,PG,21,0,184,7.4,17.8,1.1,2.1,6.4,15.7,0.3,0.3,1.6,3.7,5.3,7.2,2.7,0.5,4,3.2,16.2,93,116,fultzma01
Lester Quiñones,24,TOT,SG,13,0,183,8.2,20.7,3.4,11.7,4.8,9,2.9,3.4,1.1,4,5,6.4,0.8,0.5,3.7,4.8,22.8,102,124,quinole01
Bronny James,20,LAL,SG,27,1,181,5.7,18.2,2.4,8.7,3.3,9.5,3,3.8,1.1,3.8,4.9,6,2.4,0.8,3.5,3.5,16.8,89,115,jamesbr02
Enrique Freeman,24,IND,PF,22,1,181,4.2,9.8,0.3,2.7,4,7.2,3.5,5,2.9,5,8,2.4,0.8,0.8,1.6,5.6,12.2,109,118,freemen01
Cole Swider,25,TOT,SF,10,0,169,6.3,17.9,4.3,13.4,2,4.6,0,0.3,1.4,6.3,7.7,0.9,1.1,0.6,1.1,3.4,16.8,93,116,swideco01
Jaylen Nowell,25,NOP,SG,8,0,168,7.5,21,2.3,7.8,5.2,13.3,2,3.2,1.7,4,5.8,5.2,0.3,1.2,2.3,2.6,19.3,94,125,nowelja01
Markieff Morris,35,TOT,PF,15,2,165,6.2,20.8,2.7,10.7,3.6,10.1,1.5,1.8,0.9,5.9,6.8,6.2,0.6,0.9,1.5,4.8,16.6,91,118,morrima02
Killian Hayes,23,BKN,PG,6,5,162,5.5,13.2,2.5,6.5,3.1,6.8,3.1,3.7,1.5,4,5.5,9.5,1.2,1.2,2.8,4,16.6,119,118,hayeski01
MarJon Beauchamp,24,TOT,SF,35,0,156,8.4,20.2,3.1,9,5.3,11.2,4.7,6.2,3.4,10.3,13.7,3.4,1.2,0.3,4.7,4.4,24.6,99,113,beaucma01
Lamar Stevens,27,MEM,PF,17,1,155,8.7,18.9,2.4,8.1,6.3,10.8,2.4,3.3,1.2,10.2,11.4,2.4,1.5,0.9,3,4.5,22.2,103,112,stevela01
Tyson Etienne,25,BKN,PG,7,0,151,5.6,17.1,4.3,14.5,1.3,2.6,2.6,3.3,1,2,3,4,1,0.3,2.6,5.6,18.1,98,121,etienty01
Josh Richardson,31,MIA,SG,8,0,150,3.7,12.6,2,7.3,1.7,5.3,1.3,1.3,2,2,4,4,2.7,0.3,2.7,5.7,10.6,87,114,richajo01
Nate Williams,25,HOU,SG,20,0,147,8.9,20.5,2,8.6,7,11.9,1.7,2.6,1.7,2.6,4.3,3,2.6,1.3,4.6,5.3,21.5,92,111,willije02
Bruno Fernando,26,TOR,C,17,2,147,8.5,16,0,0,8.5,16,2,2.6,6.9,9.8,16.7,5.9,1.3,2.9,4.6,8.8,19,108,111,fernabr01
Damion Lee,32,PHX,SG,25,0,144,9.3,25.4,3.1,12.7,6.2,12.7,6.9,7.2,1,5.8,6.9,3.8,2.1,0,3.4,2.1,28.5,98,120,leeda03
Oshae Brissett,26,PHI,SF,6,2,142,6.6,13.5,2.1,6.2,4.5,7.3,2.8,4.9,2.4,5.2,7.6,1.4,1.4,1,2.8,4.9,18.1,105,120,brissos01
Elijah Harkless,24,UTA,SG,10,0,138,3.8,12.2,2.4,8.7,1.4,3.5,1,2.1,3.1,4.2,7.3,2.8,3.5,0.3,1,6.3,11.1,103,118,harklej01
Pete Nance,24,TOT,C,13,1,138,5,11.3,3.2,8.5,1.8,2.8,0.4,0.7,1.8,5.7,7.4,3.5,0.7,0.7,1.4,6,13.4,117,119,nancepe01
Vlatko Čančar,27,DEN,PF,13,0,136,3.5,9.2,1.4,5.3,2.1,3.9,0,0,2.1,9.2,11.3,3.2,1.1,0.7,3.9,3.5,8.5,83,116,cancavl01
Kylor Kelley,27,TOT,C,11,2,126,5.4,8.5,0,0,5.4,8.5,2.3,3.8,4.6,10.4,15,1.9,0.4,1.2,1.5,5.8,13.1,129,118,kelleky01
Alex Ducas,24,OKC,SG,21,0,125,4.6,11.5,3.8,8.1,0.8,3.5,0.8,0.8,3.5,6.5,10,1.9,1.9,0,1.5,4.6,13.8,120,110,ducasal01
Spencer Jones,23,DEN,SF,20,0,125,4.2,13.1,0.4,6.5,3.8,6.5,1.2,1.2,3.1,3.5,6.5,1.9,1.9,1.9,1.9,6.5,10,86,116,jonessp01
Kobe Bufkin,21,ATL,SG,10,0,124,6.8,17.7,1.5,7.2,5.3,10.6,4.9,6.8,1.9,6,7.9,6.4,1.1,0.8,3,3.4,20,103,118,bufkiko01
Tyler Smith,20,MIL,PF,23,0,122,9.5,19.8,5.2,11.9,4.4,7.9,2.4,3.2,2.4,7.5,9.9,1.6,1.2,1.6,3.2,4.4,26.6,110,113,smithty02
De'Anthony Melton,26,GSW,SG,6,2,121,8.8,21.7,5.2,14.1,3.6,7.6,2,3.2,2.4,5.6,8,6.8,2.8,0.8,4,7.2,24.9,106,110,meltode01
Moses Brown,25,TOT,C,13,2,119,13.8,19.9,0,0,13.8,19.9,3.2,4.5,4.9,13,17.8,0.8,2.4,1.6,4.5,6.9,30.8,116,109,brownmo01
TyTy Washington Jr.,23,PHX,PG,16,0,118,5.9,18.9,1.7,8.8,4.2,10.1,1.3,2.5,1.7,3.8,5.4,6.7,1.3,0,1.3,1.7,14.7,92,123,washity02
Trey Alexander,21,DEN,SG,24,0,117,5.3,16.9,1.2,7,4.1,9.9,1.2,1.6,0.4,4.5,4.9,4.5,0.8,0.4,2.1,4.1,13.2,84,120,alexatr01
Joe Ingles,37,MIN,SF,19,1,114,2.6,10,1.3,6.5,1.3,3.5,0,0,0.9,3.9,4.8,10,0.9,0,3.9,5.2,6.5,86,116,inglejo01
Sidy Cissoko,20,TOT,SF,22,0,114,5.5,12.8,1.3,5.5,4.3,7.2,1.3,3.8,3.4,5.5,8.9,6.4,0.9,0.4,4.7,4.3,13.6,91,119,cissosi01
Tony Bradley,27,IND,C,14,0,113,12.3,19.1,0.4,1.3,11.9,17.9,0.9,2.6,7.7,10.2,17.9,2.6,0.9,3.8,2.1,4.7,25.9,127,111,bradlto01
Jaylen Sims,26,CHA,SG,6,0,112,5.3,12.3,2.6,6.6,2.6,5.7,5.3,6.6,1.3,1.3,2.6,5.3,1.3,0.4,3.5,4.4,18.4,113,121,simsja01
Pacôme Dadiet,19,NYK,SG,18,0,111,4.5,13.9,2.7,8.5,1.8,5.4,1.8,2.7,1.3,6.7,8,2.2,1.3,0.9,1.8,3.1,13.4,94,115,dadiepa01
Patrick Baldwin Jr.,22,TOT,SF,24,0,107,8.5,15.6,5.8,10.2,2.7,5.3,0.9,1.8,2.2,8.9,11.1,1.3,1.3,0.9,2.2,3.1,23.6,122,118,baldwpa01
Chris Livingston,21,MIL,SF,21,1,106,4.1,12.3,0,3.6,4.1,8.7,5.5,7.3,4.6,11.4,16,2.3,2.3,0,2.7,3.6,13.7,97,110,livinch01
Jae Crowder,34,SAC,PF,9,2,103,3.3,10.4,1.9,7.1,1.4,3.3,2.4,2.8,2.8,6.6,9.5,2.8,1.4,0,1.9,4.7,10.9,103,118,crowdja01
Justin Minaya,25,POR,SF,19,0,101,3.8,10.1,1,4.8,2.9,5.3,0,1,2.4,2.4,4.8,3.4,2.9,0.5,2.4,5.8,8.7,89,115,minayju01
Keshad Johnson,23,MIA,SF,16,0,98,9.2,13.2,1.5,3.6,7.6,9.7,2,4.6,3.1,11.2,14.3,2,2.5,2,2,5.6,21.9,128,107,johnske10
Yuki Kawamura,23,MEM,PG,22,0,93,5.5,15,3.5,11.5,2,3.5,3.5,4.5,0,6,6,9.5,1,0,2.5,4,18,117,117,kawamyu01
JD Davison,22,BOS,PG,16,0,93,6.5,18.3,2.2,9.7,4.3,8.6,2.7,3.8,1.1,5.9,7,7,2.7,0.5,7,1.1,17.8,82,110,davisjd01
Luke Travers,23,CLE,SG,12,0,88,2.7,10.9,0,4.9,2.7,6,1.1,1.1,4.4,6.6,10.9,4.4,0.5,0.5,4.4,3.3,6.6,76,115,travelu01
Stanley Umude,25,MIL,SG,22,0,86,2.8,14.6,1.7,8.4,1.1,6.2,1.1,2.2,2.2,7.3,9.6,2.2,1.7,3.4,1.7,4.5,8.4,68,110,umudest01
Kevin Knox,25,GSW,SF,14,0,84,10.4,20.8,2.3,8.7,8.1,12.2,3.5,4.6,4.1,5.8,9.8,2.9,1.2,2.3,2.3,3.5,26.6,116,112,knoxke01
Isaiah Jackson,23,IND,C,5,1,84,8,13.2,0,0,8,13.2,4,8,6.3,9.7,16,2.9,1.7,4.6,2.9,8,20,119,108,jacksis01
Marcus Garrett,26,CHA,SG,4,0,79,6.8,16.8,1.9,5,5,11.8,1.9,2.5,0.6,3.1,3.7,8.1,1.9,1.2,3.7,6.2,17.4,99,118,garrema01
Jacob Toppin,24,TOT,SF,17,0,76,5.8,14.1,3.2,6.4,2.6,7.7,0,0,1.9,7.7,9.6,3.8,1.3,0,1.9,1.9,14.7,103,117,toppija01
Emoni Bates,21,CLE,SF,10,0,75,8.3,24.4,7.1,19.2,1.3,5.1,0,0,0,4.5,4.5,5.1,0.6,0.6,1.3,2.6,23.7,105,117,batesem01
Taylor Hendricks,21,UTA,PF,3,3,75,2.6,11.5,1.9,7.7,0.6,3.8,1.9,2.6,3.2,6.4,9.6,1.3,3.2,2.6,1.3,5.1,9,88,114,hendrta01
Chris Duarte,27,CHI,SG,17,0,74,7.6,16.4,3.8,9.5,3.8,6.9,3.8,5,3.2,9.5,12.6,5.7,0,0,0.6,4.4,22.7,136,119,duartch01
Daeqwon Plowden,26,ATL,SG,6,0,72,10.4,16.2,5.8,11,4.5,5.2,1.3,1.3,2.6,4.5,7.1,1.3,0,0,2.6,6.5,27.9,135,122,plowdda01
RayJ Dennis,23,IND,PG,11,0,70,7.6,22.7,4.1,14.4,3.4,8.2,1.4,1.4,1.4,6.9,8.2,9.6,4.8,1.4,3.4,4.8,20.6,97,107,dennira01
Josh Christopher,23,MIA,SG,14,0,69,8,22.4,1.4,8,6.5,14.5,2.9,4.3,0,6.5,6.5,5.8,3.6,2.2,4.3,1.4,20.2,82,107,chrisjo01
Matt Ryan,27,NYK,SF,19,0,68,7.3,22.6,4.4,13.9,2.9,8.8,1.5,1.5,0,5.8,5.8,2.2,1.5,0,2.2,0.7,20.4,88,117,ryanma01
Armel Traoré,22,LAL,SF,9,0,67,4.4,13.9,0,5.1,4.4,8.8,1.5,5.1,1.5,9.5,11,0.7,2.9,1.5,2.2,4.4,10.3,65,109,armeltr01
PJ Hall,22,DEN,C,19,0,66,10.2,17.5,1.5,5.8,8.7,11.7,2.2,2.9,4.4,11.7,16,2.9,0,2.9,1.5,8,24,131,114,hallpj01
Nae'Qwan Tomlin,24,CLE,PF,5,1,63,9.9,24.4,1.5,7.6,8.4,16.8,6.1,8.4,6.9,9.2,16,1.5,0,0.8,1.5,6.9,27.5,112,115,tomlina01
Jamaree Bouyea,25,MIL,PG,5,1,62,4.7,9.4,0.8,3.9,3.9,5.5,3.1,4.7,0.8,3.1,3.9,7.8,3.1,1.6,6.2,1.6,13.3,94,112,bouyeja01
Cam Christie,19,LAC,SG,13,0,59,5.8,20,1.7,10.8,4.2,9.2,1.7,3.3,2.5,7.5,10,5,4.2,0.8,1.7,3.3,15,86,105,chrisca02
P.J. Tucker,39,NYK,SF,3,1,58,2.6,6,2.6,5.1,0,0.9,0,0,3.4,3.4,6.8,0,0.9,0.9,0.9,6.8,7.7,129,118,tuckepj01
Jazian Gortman,21,DAL,PG,16,0,57,7.6,19.5,3.4,9.3,4.2,10.2,1.7,3.4,0.8,3.4,4.2,5.1,1.7,0.8,4.2,7.6,20.4,91,118,gortmja01
Liam Robbins,25,MIL,C,13,0,57,1.7,6.8,0,1.7,1.7,5.1,4.2,8.5,5.9,4.2,10.2,1.7,1.7,1.7,5.1,7.6,7.6,79,114,robbili01
E.J. Liddell,24,CHI,PF,12,0,53,7,13.2,2.6,8.8,4.4,4.4,1.8,1.8,2.6,5.3,7.9,2.6,0.9,0.9,1.8,9.7,18.5,126,118,liddeej01
Jackson Rowe,28,GSW,PF,6,0,52,7.5,15.9,2.8,9.4,4.7,6.5,2.8,5.6,2.8,7.5,10.3,3.7,3.7,0,0.9,3.7,20.6,121,108,roweja01
N'Faly Dante,23,HOU,C,4,0,51,9.5,12.4,0,0,9.5,12.4,3.8,4.8,5.7,14.3,20,1.9,1,4.8,1.9,8.6,22.9,150,103,nfalyda01
Isaiah Crawford,23,SAC,SF,15,0,46,5.3,11.7,1.1,5.3,4.3,6.4,2.1,4.3,1.1,7.4,8.5,1.1,1.1,2.1,1.1,2.1,13.8,103,116,crawfis01
Mason Jones,26,SAC,SG,10,0,45,9.8,19.6,1.1,8.7,8.7,10.9,4.3,5.4,2.2,7.6,9.8,12,0,1.1,1.1,3.3,25,134,119,jonesma05
Phillip Wheeler,22,PHI,PF,5,0,44,3.4,23.5,0,11.2,3.4,12.3,2.2,2.2,2.2,6.7,9,2.2,1.1,2.2,1.1,1.1,9,51,118,wheelph02
Malachi Flynn,26,CHA,PG,4,0,44,5.6,14.5,1.1,4.5,4.5,10.1,5.6,6.7,3.4,4.5,7.8,7.8,3.4,0,4.5,4.5,17.9,105,115,flynnma01
Jack McVeigh,28,HOU,PF,9,0,43,5.7,19.2,4.5,14.7,1.1,4.5,0,0,2.3,3.4,5.7,1.1,0,2.3,2.3,3.4,15.8,89,115,mcveija01
Bobi Klintman,21,DET,SF,8,0,42,6.9,11.4,2.3,5.7,4.6,5.7,1.1,2.3,1.1,6.9,8,8,2.3,1.1,1.1,9.2,17.2,145,111,klintbo01
James Johnson,37,IND,PF,12,0,37,5.2,14.3,0,3.9,5.2,10.4,0,1.3,0,7.8,7.8,5.2,0,2.6,5.2,6.5,10.4,64,115,johnsja01
PJ Dozier,28,MIN,SG,9,0,35,2.8,4.2,2.8,4.2,0,0,1.4,8.5,1.4,5.6,7,7,1.4,0,1.4,4.2,9.9,126,114,doziepj01
Harrison Ingram,22,SAS,SF,5,0,35,2.8,5.5,0,1.4,2.8,4.1,0,0,2.8,9.7,12.4,4.1,4.1,0,1.4,2.8,5.5,117,111,ingraha01
Miles Norris,24,BOS,PF,3,0,35,2.9,12.9,2.9,10,0,2.9,1.4,2.9,2.9,10,12.9,0,2.9,1.4,0,0,10,91,106,norrimi01
David Duke Jr.,25,SAS,SG,6,0,34,8.5,19.9,4.3,8.5,4.3,11.4,1.4,2.8,1.4,5.7,7.1,5.7,1.4,0,2.8,1.4,22.7,106,120,dukeda01
D.J. Carton,24,TOR,SG,4,0,33,1.5,10.2,0,4.4,1.5,5.8,1.5,1.5,0,5.8,5.8,4.4,2.9,0,5.8,1.5,4.4,43,114,cartodj01
Bryce McGowens,22,POR,SG,13,0,32,6.1,21.3,0,6.1,6.1,15.2,7.6,9.1,3,1.5,4.6,3,1.5,0,6.1,4.6,19.7,79,120,mcgowbr01
Leonard Miller,21,MIN,SF,13,0,32,9.3,23.1,0,7.7,9.3,15.4,12.3,12.3,4.6,12.3,17,0,3.1,1.5,3.1,3.1,30.8,111,104,millele01
Ulrich Chomche,19,TOR,PF,7,0,32,3,7.5,0,0,3,7.5,1.5,3,6,6,12,3,0,1.5,3,7.5,7.5,96,118,chomcul01
Jalen Bridges,23,PHX,SF,8,0,30,3.3,11.5,3.3,11.5,0,0,4.9,6.6,0,6.6,6.6,0,0,0,6.6,0,14.8,69,124,bridgja01
Jahmir Young,24,CHI,PG,6,0,30,6.2,7.8,1.6,3.1,4.7,4.7,3.1,3.1,1.6,3.1,4.7,9.3,0,0,1.6,3.1,17.1,175,123,youngja05
Kevin McCullar Jr.,23,NYK,SF,4,0,29,3.4,12,0,1.7,3.4,10.3,3.4,3.4,0,13.7,13.7,3.4,1.7,1.7,0,10.3,10.3,98,109,mcculke01
Trentyn Flowers,19,LAC,SF,6,0,27,7.3,20.1,0,3.6,7.3,16.4,5.5,5.5,1.8,5.5,7.3,0,0,0,1.8,7.3,20.1,92,117,flowetr01
Emanuel Miller,24,CHI,PF,6,0,25,7.5,14.9,0,1.9,7.5,13.1,3.7,3.7,7.5,7.5,14.9,3.7,1.9,0,0,5.6,18.7,141,116,milleem01
Daniss Jenkins,23,DET,PG,7,0,23,6.3,20.9,2.1,14.6,4.2,6.3,0,4.2,0,4.2,4.2,6.3,0,0,2.1,4.2,14.6,75,120,jenkida01
Anton Watson,24,NYK,SF,9,0,22,9,20.3,0,2.3,9,18,0,0,2.3,4.5,6.8,4.5,2.3,0,4.5,6.8,18,86,115,watsoan02
Tolu Smith,24,DET,PF,1,0,22,13.1,19.7,0,0,13.1,19.7,4.4,6.6,8.7,8.7,17.5,0,0,0,4.4,6.6,30.6,120,117,smithto05
Malevy Leons,25,OKC,SF,6,0,21,0,4.6,0,2.3,0,2.3,4.6,9.1,2.3,4.6,6.9,2.3,0,0,2.3,9.1,4.6,71,115,leonsma01
Adama Sanogo,22,CHI,C,4,0,21,8.9,15.6,0,0,8.9,15.6,0,0,11.1,2.2,13.3,2.2,0,0,2.2,2.2,17.8,126,123,sanogad01
Taze Moore,26,POR,SG,2,0,20,4.9,24.3,2.4,9.7,2.4,14.6,2.4,4.9,9.7,9.7,19.4,2.4,4.9,0,4.9,0,14.6,73,107,mooreta02
Ron Harper Jr.,24,DET,SF,1,0,17,2.8,22.6,0,17,2.8,5.7,5.7,5.7,11.3,8.5,19.8,5.7,0,0,0,0,11.3,91,117,harpero02
Isaiah Mobley,25,PHI,PF,1,0,17,5.8,20.3,2.9,8.7,2.9,11.6,2.9,5.8,2.9,8.7,11.6,14.5,2.9,2.9,0,8.7,17.4,114,112,mobleis01
Yuri Collins,23,GSW,PG,2,0,16,3,9.1,0,0,3,9.1,0,0,6.1,3,9.1,12.2,6.1,0,0,15.2,6.1,141,105,colliyu01
Tristen Newton,23,TOT,SG,8,0,16,3,24.3,0,9.1,3,15.2,3,3,6.1,6.1,12.2,6.1,3,0,6.1,12.2,9.1,55,111,newtotr01
Daishen Nix,22,MIN,PG,3,0,13,0,3.8,0,3.8,0,0,3.8,7.6,0,15.2,15.2,11.4,0,0,15.2,3.8,3.8,44,111,nixda01
Skal Labissière,28,SAC,PF,4,0,12,8.2,16.3,4.1,4.1,4.1,12.2,0,0,4.1,8.2,12.2,4.1,0,0,0,4.1,20.4,143,120,labissk01
Braxton Key,27,GSW,SF,3,0,11,0,17.7,0,4.4,0,13.3,13.3,26.5,4.4,4.4,8.8,0,8.8,0,4.4,0,13.3,54,99,keybr01
Cui Yongxi,21,BKN,SG,5,0,10,5,34.8,0,14.9,5,19.9,5,10,0,10,10,0,0,0,0,0,14.9,44,119,cuiyo01
Mac McClung,26,ORL,SG,2,0,10,0,10,0,5,0,5,0,0,0,5,5,15,0,0,0,10,0,75,116,mccluma01
Quincy Olivari,23,LAL,PG,2,0,10,4.9,24.6,4.9,24.6,0,0,0,0,0,0,0,4.9,0,0,4.9,0,14.8,62,124,olivaqu01
Terence Davis,27,SAC,SG,1,0,8,0,12.2,0,6.1,0,6.1,0,0,0,6.1,6.1,6.1,0,0,0,0,0,34,122,daviste02
Jalen McDaniels,27,WAS,SF,4,0,7,0,0,0,0,0,0,0,0,0,0,0,6.8,6.8,0,0,0,0,233,113,mcdanja01
Riley Minix,24,SAS,SF,1,0,7,0,6.9,0,6.9,0,0,0,0,0,13.8,13.8,0,0,0,0,0,0,0,118,minixri01
Isaiah Stevens,24,MIA,PG,3,0,6,0,16.6,0,8.3,0,8.3,0,0,0,16.6,16.6,0,8.3,0,0,0,0,0,93,steveis01
Terry Taylor,25,SAC,PF,3,0,6,0,8.2,0,0,0,8.2,0,0,8.2,0,8.2,16.3,0,0,0,0,0,122,125,taylote01
Jesse Edwards,24,MIN,C,2,0,5,0,0,0,0,0,0,0,0,0,0,0,9.9,0,0,0,19.7,0,237,120,edwarje01
James Wiseman,23,IND,C,1,0,5,19.2,38.4,0,9.6,19.2,28.8,19.2,19.2,0,9.6,9.6,0,0,0,0,0,57.7,127,118,wisemja01
Alondes Williams,25,DET,SG,1,0,4,24,24,12,12,12,12,0,0,0,0,0,12,0,0,0,0,60.1,246,122,willial06
Zyon Pullin,23,MEM,SG,3,0,3,0,15.5,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,123,pullizy01
Jahlil Okafor,29,IND,C,1,0,3,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,230,114,okafoja01
