Player,Age,Team,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,playerID
Frank Kaminsky,29,TOT,C,36,0,235,6.3,12.8,2.6,6.7,3.7,6.1,2.9,3.3,1.4,9.2,10.6,6.5,1.2,0.8,1.8,4.5,18.1,131,116,kaminfr01
Johnny Juzang,21,UTA,SG,18,0,232,7.2,21.4,3.1,13,4.1,8.4,0.4,0.8,1.6,6.4,8,1.6,0.8,0.6,0.6,2.7,17.9,93,119,juzanjo01
David Duke Jr.,23,BKN,SG,23,0,228,7.7,16.7,0.2,2.6,7.5,14.1,2.6,3.6,2.4,3.9,6.2,4.5,2.1,0.2,3.9,6.6,18.2,96,116,dukeda01
Patrick Baldwin Jr.,20,GSW,SF,31,0,226,9,22.8,6.7,17.6,2.3,5.2,0.8,1.3,0.2,8.2,8.4,2.3,1.3,0.8,2.3,2.9,25.5,101,114,baldwpa01
John Butler,20,POR,C,19,1,221,3.7,11.7,1.8,7.7,2,4,0.7,0.9,0.7,3.1,3.7,2.4,1.5,2,0.2,4.8,9.9,97,119,butlejo01
Cody Zeller,30,MIA,C,15,2,217,8.5,13.6,0,0.5,8.5,13.1,5.5,8,5.7,9,14.7,2.3,0.7,0.9,3.2,7.6,22.5,124,114,zelleco01
Dalen Terry,20,CHI,SG,38,0,214,7.3,16.4,1.6,6.1,5.7,10.2,3.2,4.8,2.7,5.7,8.4,5,2.5,1.1,1.8,5.5,19.3,112,110,terryda01
Matthew Dellavedova,32,SAC,PG,32,0,213,3.8,11.2,2,6.1,1.8,5.2,0.9,1.6,0.2,2.7,2.9,9.2,1.6,0,2.2,4.5,10.6,105,119,dellama01
Thanasis Antetokounmpo,30,MIL,PF,37,0,206,4.6,10.7,0,1.9,4.6,8.8,2.5,5.1,3.5,6.7,10.2,3.5,0.7,0.7,2.8,5.1,11.8,98,114,antetth01
Nikola Jović,19,MIA,PF,15,8,204,6.8,16.9,2,8.6,4.9,8.3,4.4,4.6,2.2,5.4,7.6,2.4,1.7,0.5,2.4,4.6,20,105,114,jovicni01
Jared Rhoden,23,DET,SG,14,0,198,4.2,10.8,1.2,4.9,2.9,5.9,1.5,1.5,2.7,6.4,9.1,1,1,0.2,0.7,5.6,11,108,121,rhodeja01
Moussa Diabaté,21,LAC,C,22,1,195,6,11.8,0.3,0.5,5.8,11.3,2.5,4,7.8,4.8,12.6,1,1.8,2,2.3,3.8,14.8,117,114,diabamo01
Nerlens Noel,28,TOT,C,17,4,195,3.2,9,0.2,0.5,3,8.5,2,3,2.5,9,11.5,2.5,4,2.5,3.2,8,8.7,84,109,noelne01
Skylar Mays,25,POR,PG,6,6,189,8.8,17.5,3.1,6.7,5.7,10.8,3.1,3.3,0.5,4.4,4.9,12.9,1.5,0.3,2.6,2.8,23.7,132,121,mayssk01
Peyton Watson,20,DEN,SG,23,2,186,7.6,15.5,1.6,3.7,6,11.8,2.9,5.3,2.1,7.6,9.7,2.9,0.5,2.9,2.1,3.7,19.7,109,114,watsope01
Serge Ibaka,33,MIL,C,16,0,185,6.7,13.9,1.5,4.6,5.2,9.3,2.1,3.4,3.9,7.5,11.4,1,0.5,1.8,2.8,5.9,17,105,112,ibakase01
Kenneth Lofton Jr.,20,MEM,PF,24,1,176,13.2,25.1,1.6,4.6,11.6,20.5,4.3,7.3,5.1,8.6,13.8,5.4,1.3,0.5,3.2,7.6,32.4,116,111,loftoke01
Mamadi Diakite,26,CLE,C,22,2,176,6.8,14.2,2,6,4.8,8.3,0.6,0.6,2.3,6.3,8.5,2.3,1.1,2.6,3.4,7.4,16.2,99,109,diakima01
Ryan Arcidiacono,28,TOT,PG,20,4,172,2.6,10.5,2.3,6.5,0.3,4,0,0,0,4.3,4.3,6.5,1.4,0,2,4.8,7.4,86,121,arcidry01
Boban Marjanović,34,HOU,C,31,0,171,11.6,17,0,0.3,11.6,16.7,5.7,7.7,5.7,11.3,17,2.6,1.4,0.6,4,2.8,28.9,127,117,marjabo01
Noah Vonleh,27,BOS,C,23,1,171,3.1,6.8,0.3,1.1,2.9,5.7,0.6,0.6,5.1,8.6,13.7,2,0.6,2.3,3.1,10,7.1,101,110,vonleno01
Vít Krejčí,22,ATL,PG,29,0,165,4.3,10.7,1.4,6.1,2.9,4.6,0.3,0.6,1.7,5.8,7.5,4.9,1.4,0.3,1.4,4.9,10.4,108,118,krejcvi01
Garrett Temple,36,NOP,SG,25,0,162,5.4,13.5,3.3,7.8,2.1,5.7,0.9,1.2,1.5,3.6,5.1,3.9,2.7,0.6,1.2,4.5,15,114,112,templga01
Khem Birch,30,TOR,C,20,0,162,5.8,9.8,0.3,0.6,5.5,9.2,1.2,1.5,2.4,5.2,7.6,2.1,1.5,1.5,2.4,7.3,13.1,113,115,birchkh01
James Johnson,35,IND,PF,18,1,162,6.4,14.4,0.9,4.4,5.6,10,1.2,2.3,1.2,7.6,8.8,4.4,2.1,1.8,2.3,9.4,14.9,98,115,johnsja01
Alex Len,29,SAC,C,26,2,161,4.8,8.9,0,0.6,4.8,8.3,3.3,4.8,7.1,10.7,17.8,3.6,1.2,3.3,4.8,8.3,12.8,109,112,lenal01
Luka Šamanić,23,UTA,PF,7,4,161,7.7,16.9,2.4,9.2,5.3,7.7,2.7,3.9,0,8.9,8.9,4.5,1.8,0.6,3,5,20.5,105,115,samanlu01
Dru Smith,25,TOT,SG,15,1,158,5.6,14,1.6,5.9,4.1,8.1,0.9,0.9,0.6,6.9,7.5,6.9,3.1,1.2,0.9,7.2,13.7,111,110,smithdr01
Wendell Moore Jr.,21,MIN,SG,29,2,153,5.6,13.4,0.6,5.3,5,8.1,1.2,1.6,1.2,4.3,5.6,5.6,2.5,1.6,2.5,4,13,98,113,moorewe01
Otto Porter Jr.,29,TOR,SF,8,2,146,5.1,10.2,2,5.8,3,4.4,2.7,2.7,2,4.4,6.4,2.7,3.7,0,1.4,2.4,14.9,132,112,porteot01
Kemba Walker,32,DAL,PG,9,1,144,8.3,19.7,2.4,9.7,5.9,10,5.9,7.2,1,4.5,5.5,6.6,0.7,0.7,1.4,3.8,24.9,118,119,walkeke02
Danny Green,35,TOT,SG,11,0,138,7.9,17.5,5.7,13.2,2.1,4.3,0.4,0.4,1.1,3.9,5,2.1,2.1,1.1,3.6,5.7,21.8,103,111,greenda02
Jarrett Culver,23,ATL,SF,10,1,137,5.9,15,0.3,4.2,5.6,10.8,3.1,4.5,3.5,9.7,13.2,2.1,2.1,0.7,2.4,4.9,15.3,96,113,culveja01
Quenton Jackson,24,WAS,PG,9,0,135,6.9,15.2,0.4,4.3,6.5,10.8,6.1,7.9,0.7,2.2,2.9,5.4,1.4,0.4,1.4,3.6,20.2,117,119,jacksqu01
Cody Martin,27,CHA,SF,7,0,134,5,12.8,1.1,5,3.9,7.8,1.4,2.5,2.8,5.7,8.5,3.9,1.4,0.4,0.7,4.6,12.4,108,117,martico01
Nate Williams,23,POR,SG,5,4,127,9.2,15,1.2,3.1,8.1,11.9,0.8,1.2,3.8,1.9,5.8,3.8,1.2,0.8,1.5,5,20.3,132,122,willije02
Xavier Cooks,27,WAS,PF,10,1,126,6.6,10.8,0,0.4,6.6,10.4,1.5,3.9,6.2,8.5,14.7,2.3,2.3,1.5,3.1,5,14.7,113,112,cooksxa01
Jason Preston,23,LAC,PG,14,0,124,7.1,16.2,2,7.1,5.1,9.1,0,0.8,0.8,7.9,8.7,10.7,0.8,0,4,2.8,16.2,102,117,prestja01
Jonathan Isaac,25,ORL,PF,11,0,124,8.6,20.7,2.3,5.8,6.2,14.8,1.9,3.5,5.8,11.3,17.2,2.3,5.5,1.6,1.6,1.9,21.4,108,102,isaacjo01
Shaquille Harrison,29,POR,SG,5,0,120,6.1,14.6,1.2,4.1,4.9,10.6,4.5,6.1,0.4,8.5,8.9,12.2,4.5,0.8,2.4,4.9,17.9,118,111,harrish01
Meyers Leonard,30,MIL,C,9,2,114,5.9,12.1,2.9,7.5,2.9,4.6,3.4,3.8,5,9.2,14.2,0.4,0.8,0,2.5,6.7,18,123,113,leoname01
Olivier Sarr,23,OKC,C,9,1,114,6.2,12.5,0.4,3.3,5.8,9.2,2.1,2.9,5,7.9,12.9,1.7,0.4,2.1,1.7,7.1,15,116,114,sarrol01
Andre Iguodala,39,GSW,PF,8,0,113,2.9,6.3,0.4,3.8,2.5,2.5,0.8,1.3,1.3,5.9,7.1,7.9,1.7,1.3,3.8,4.6,7.1,102,114,iguodan01
Daniel Theis,30,IND,C,7,1,109,9.1,19.2,0.9,4.8,8.3,14.4,2.2,5.2,3,6.5,9.6,3.9,0.9,2.6,1.3,3,21.3,108,118,theisda01
A.J. Lawson,22,TOT,SG,15,0,108,10.1,20.2,4.6,11.5,5.5,8.7,0.9,3.7,2.8,6.9,9.7,0.9,0.9,0,1.4,5.1,25.8,112,118,lawsoaj01
Justin Jackson,27,BOS,SF,23,0,107,3.2,12.3,2.3,9.1,0.9,3.2,0.5,0.9,0.9,6.8,7.7,4.1,1.8,1.8,0.9,3.2,9.1,89,110,jacksju01
Vince Williams Jr.,22,MEM,SG,15,1,105,5.4,18.1,1.8,12.7,3.6,5.4,0.9,0.9,1.8,5,6.8,1.8,2.7,0.9,2.3,5.4,13.6,79,110,willivi01
Josh Minott,20,MIN,SF,15,0,96,8.9,17.8,1,3,7.9,14.8,4,4,2.5,9.9,12.4,2.5,2,3,1.5,4.9,22.8,119,109,minotjo01
Jay Huff,24,WAS,C,7,0,95,7.7,12.8,3.1,6.2,4.6,6.7,7.7,8.2,3.1,7.7,10.8,5.1,1.5,2.1,2.6,7.7,26.1,149,114,huffja01
Greg Brown III,21,POR,PF,16,0,93,5.8,14.7,0.5,3.7,5.2,11,2.6,6.3,1,8.9,10,1.6,2.1,2.6,3.1,6.8,14.7,79,114,browngr01
Joshua Primo,20,SAS,SG,4,0,93,4.6,13.2,1.5,6.1,3,7.1,3.6,4.6,1,5.6,6.6,9.1,0.5,1,5.6,4.1,14.2,90,122,primojo01
Buddy Boeheim,23,DET,SF,10,0,90,2.7,14.5,2.2,13.5,0.5,1.1,1.1,1.1,1.1,2.2,3.2,2.2,1.1,0,0,3.2,8.6,77,123,boehebu01
Jaden Springer,20,PHI,SG,16,2,89,9.5,19.5,1.1,2.8,8.4,16.7,3.3,4.5,3.3,4.5,7.8,4.5,3.9,1.7,1.7,8.4,23.4,116,108,sprinja01
Justin Minaya,23,POR,SF,4,0,89,3.8,12.6,1.6,6.6,2.2,6,0,0.5,1.6,6.6,8.2,2.2,1.1,2.7,2.2,4.9,9.3,77,117,minayju01
Lindell Wigginton,24,MIL,PG,7,1,87,9.9,20.3,3.3,9.9,6.6,10.4,4.4,4.9,0,3.8,3.8,7.7,0,1.1,6.6,3.8,27.4,104,117,wiggili01
Isaiah Mobley,23,CLE,PF,12,0,84,7.2,16.7,1.8,4.8,5.4,11.9,2.4,2.4,2.4,9.6,11.9,1.8,2.4,1.8,0.6,4.8,18.5,114,106,mobleis01
Jordan Hall,21,SAS,SF,9,0,83,5.1,15.9,1.7,8.5,3.4,7.4,4,5.1,1.7,5.1,6.8,6.3,0.6,0,4,3.4,15.9,91,124,halljo02
Omer Yurtseven,24,MIA,C,9,0,83,9.6,16.2,1.8,4.2,7.8,12,3,3.6,4.8,9,13.8,1.2,1.2,1.2,2.4,9.6,24,126,112,yurtsom01
PJ Dozier,26,SAC,SF,16,0,79,6.1,20,1.2,9.7,4.8,10.3,0,0,0.6,7.9,8.5,6.1,3.6,0.6,3,4.2,13.3,76,111,doziepj01
Jared Butler,22,OKC,PG,6,1,77,9.3,19.7,4.3,8.6,4.9,11.1,0,0,0.6,1.9,2.5,4.9,3.1,0,3.1,3.1,22.8,108,115,butleja02
Keon Ellis,23,SAC,SG,16,0,71,4.7,10.8,4,8.1,0.7,2.7,2.7,4.7,2.7,2.7,5.4,4,3.4,0.7,0.7,6.7,16.2,138,114,elliske01
Udonis Haslem,42,MIA,C,7,1,71,7,20.4,2.1,6.3,4.9,14,2.8,3.5,2.8,4.9,7.7,0,0.7,1.4,0.7,7.7,19,94,115,hasleud01
Jamaree Bouyea,23,TOT,PG,5,0,71,4.2,9.8,1.4,4.2,2.8,5.6,0.7,1.4,0.7,3.5,4.2,2.8,2.8,1.4,2.8,4.2,10.5,89,112,bouyeja01
Trevelin Queen,25,IND,SG,7,0,70,4.7,19.7,1.4,10.2,3.4,9.5,3.4,3.4,5.4,6.1,11.5,4.1,1.4,3.4,4.7,2.7,14.2,78,116,queentr01
Leandro Bolmaro,22,UTA,SF,14,0,68,2.1,14,0,2.8,2.1,11.2,0,0,2.8,2.1,4.9,4.9,2.1,0.7,4.9,7,4.2,50,118,bolmale01
Jack White,25,DEN,SF,17,0,66,5.9,14.1,2.2,6.7,3.7,7.4,1.5,2.2,4.4,8.2,12.6,3,2.2,1.5,1.5,6.7,15.6,115,111,whiteja03
Tyrese Martin,23,ATL,SG,16,0,66,6.5,16.6,0.7,5.1,5.8,11.6,1.4,1.4,3.6,5.1,8.7,1.4,0.7,0,1.4,1.4,15.2,98,120,martity01
JD Davison,20,BOS,SG,12,0,66,5.9,14,1.5,5.2,4.4,8.9,0.7,1.5,1.5,5.2,6.6,8.1,1.5,1.5,3,3.7,14,104,112,davisjd01
Ryan Rollins,20,GSW,PG,12,0,62,5.3,15.2,2.3,6.9,3,8.4,4.6,4.6,2.3,6.9,9.1,4.6,0.8,0.8,12.2,7.6,17.5,70,116,rolliry01
Isaiah Todd,21,WAS,PF,6,1,61,2.4,15.2,0.8,8,1.6,7.2,1.6,1.6,1.6,8,9.6,3.2,0.8,0,1.6,3.2,7.2,62,118,toddis01
Sam Merrill,26,CLE,SG,5,0,59,7.7,18.7,4.3,15.3,3.4,3.4,1.7,1.7,0,7.7,7.7,4.3,3.4,0,0,2.6,21.3,121,107,merrisa01
Carlik Jones,25,CHI,PG,7,0,56,5.2,13,2.6,5.2,2.6,7.8,4.3,7,0.9,3.5,4.3,5.2,1.7,0,1.7,1.7,17.4,112,115,jonesca03
Gabe York,29,IND,SG,3,0,56,6.8,17.8,5.1,15.3,1.7,2.5,1.7,1.7,0,5.1,5.1,4.2,1.7,0,0,4.2,20.3,122,120,yorkga01
Devon Dotson,23,WAS,PG,6,0,53,0.9,9.2,0.9,3.7,0,5.5,0,0,5.5,3.7,9.2,7.4,4.6,0,2.8,8.3,2.8,81,112,dotsode01
Facundo Campazzo,31,DAL,PG,8,0,52,2.9,12.4,2.9,10.5,0,1.9,1,1.9,0,1.9,1.9,8.6,5.7,0,2.9,2.9,9.6,86,111,campafa01
Micah Potter,24,UTA,PF,7,0,52,9.2,13.8,3.7,6.4,5.5,7.3,0,0,2.8,11.9,14.7,3.7,0.9,0,1.8,4.6,22,145,116,pottemi01
Joe Wieskamp,23,TOR,SF,9,0,50,3,13.8,3,11.9,0,2,0,0,0,4,4,3,0,0,1,3,8.9,77,121,wieskjo01
Ron Harper Jr.,22,TOR,PF,9,0,48,8.2,16.5,3.1,9.3,5.1,7.2,1,1,3.1,4.1,7.2,4.1,0,1,0,3.1,20.6,140,120,harpero02
Xavier Sneed,25,CHA,SF,4,0,48,5,9.9,3,5.9,2,4,4,4,0,5,5,5,0,1,3,6.9,16.9,124,120,sneedxa01
Michael Carter-Williams,31,ORL,PG,4,0,44,6.6,15.4,1.1,3.3,5.5,12.1,4.4,7.7,1.1,4.4,5.5,7.7,1.1,1.1,4.4,5.5,18.7,98,116,cartemi01
Cole Swider,23,LAL,SF,7,0,41,3.5,10.4,3.5,9.2,0,1.2,0,0,1.2,6.9,8.1,4.6,0,0,0,3.5,10.4,124,118,swideco01
Mac McClung,24,PHI,SG,2,0,41,10.9,24.2,4.8,13.3,6,10.9,3.6,6,3.6,8.5,12.1,10.9,0,0,3.6,3.6,30.2,119,117,mccluma01
Jacob Gilyard,24,MEM,PG,1,0,41,1.2,3.5,1.2,3.5,0,0,0,0,0,4.6,4.6,8.1,3.5,0,2.3,3.5,3.5,108,110,gilyaja01
Kendall Brown,19,IND,SG,6,0,40,4.7,8.3,0,1.2,4.7,7.1,1.2,2.4,2.4,4.7,7.1,3.6,4.7,0,2.4,10.7,10.7,109,113,brownke03
Jarrell Brantley,26,UTA,PF,4,0,39,9.8,17.1,4.9,11,4.9,6.1,2.4,2.4,1.2,6.1,7.3,3.7,0,2.4,2.4,3.7,26.9,134,118,brantja01
Mfiondu Kabengele,25,BOS,PF,4,0,36,2.7,9.5,0,4.1,2.7,5.4,2.7,2.7,6.8,6.8,13.5,0,2.7,0,1.4,4.1,8.1,103,110,kabenmf01
RaiQuan Gray,23,BKN,PF,1,0,35,8.4,16.7,2.8,7,5.6,9.8,2.8,2.8,4.2,8.4,12.6,9.8,0,1.4,5.6,7,22.3,115,116,grayra01
Justin Champagnie,21,TOT,SF,5,0,34,7.2,21.6,1.4,7.2,5.8,14.4,0,0,4.3,7.2,11.5,5.8,1.4,0,0,2.9,15.8,96,114,champju01
Tony Bradley,25,CHI,C,12,0,33,8.9,17.7,4.4,7.4,4.4,10.3,5.9,5.9,1.5,14.8,16.2,1.5,1.5,1.5,1.5,3,28,132,107,bradlto01
Scotty Pippen Jr.,22,LAL,PG,6,0,32,5.9,17.8,1.5,4.4,4.4,13.3,7.4,13.3,3,3,5.9,3,3,1.5,3,4.4,20.7,93,112,pippesc02
Alize Johnson,26,SAS,PF,4,0,30,4.7,9.4,0,3.1,4.7,6.3,1.6,3.1,3.1,12.6,15.7,1.6,1.6,0,6.3,4.7,11,74,117,johnsal02
Jay Scrubb,22,ORL,SG,2,0,30,8.1,11.3,3.2,3.2,4.8,8.1,1.6,3.2,0,9.7,9.7,1.6,3.2,0,4.8,3.2,20.9,108,110,scrubja01
Neemias Queta,23,SAC,C,5,0,29,9.9,14.8,0,0,9.9,14.8,0,3.3,8.2,9.9,18.1,1.6,0,3.3,1.6,11.5,19.8,127,114,quetane01
Louis King,23,PHI,PF,1,0,29,13.7,22.2,6.8,13.7,6.8,8.5,0,1.7,3.4,3.4,6.8,3.4,1.7,0,3.4,6.8,34.2,125,116,kinglo02
Vernon Carey Jr.,21,WAS,C,11,0,28,3.5,13.9,0,0,3.5,13.9,3.5,3.5,5.2,13.9,19.1,5.2,3.5,3.5,3.5,8.7,10.4,87,104,careyve01
Trevor Hudgins,23,HOU,PG,5,0,28,3.5,15.6,3.5,13.9,0,1.7,5.2,5.2,0,0,0,5.2,0,0,1.7,1.7,15.6,103,128,hudgitr01
Kobi Simmons,25,CHA,SG,5,0,28,1.7,10.2,1.7,8.5,0,1.7,3.4,3.4,1.7,5.1,6.8,8.5,0,3.4,1.7,0,8.5,101,117,simmoko01
Darius Days,23,HOU,SF,4,0,25,9.7,23.3,5.8,19.4,3.9,3.9,3.9,3.9,1.9,9.7,11.6,1.9,0,1.9,0,3.9,29.1,132,120,daysda01
Sterling Brown,27,LAL,SF,4,0,24,0,7.9,0,3.9,0,3.9,0,0,5.9,9.9,15.8,3.9,5.9,0,0,7.9,0,75,103,brownst02
Chance Comanche,26,POR,C,1,0,21,7,11.6,0,0,7,11.6,2.3,9.3,4.6,2.3,7,0,0,2.3,0,0,16.2,115,123,comanch01
Marko Simonovic,23,CHI,C,7,0,20,4.9,17,2.4,9.7,2.4,7.3,2.4,4.9,2.4,2.4,4.9,0,0,0,0,12.2,14.6,88,119,simonma01
Xavier Moon,28,LAC,SG,4,0,20,7.3,22,2.4,7.3,4.9,14.7,0,0,0,7.3,7.3,12.2,0,0,2.4,4.9,17.1,96,119,moonxa01
Lester Quiñones,22,GSW,SG,4,0,18,5.2,13.1,5.2,10.5,0,2.6,10.5,15.7,2.6,5.2,7.9,5.2,2.6,0,13.1,0,26.2,87,114,quinole01
Dereon Seabron,22,NOP,SG,5,0,12,8.1,20.2,0,0,8.1,20.2,0,0,4,0,4,0,0,0,0,4,16.2,95,121,seabrde01
Dylan Windler,26,CLE,SF,3,0,10,10,15,5,10,5,5,0,0,0,0,0,5,5,0,5,0,25.1,119,108,windldy01
Malcolm Hill,27,CHI,SF,5,0,9,10.8,21.6,5.4,16.2,5.4,5.4,0,0,0,16.2,16.2,0,0,0,0,5.4,27.1,119,112,hillma01
Braxton Key,25,DET,SF,3,0,9,5.4,5.4,0,0,5.4,5.4,10.8,10.8,0,5.4,5.4,0,0,0,0,0,21.5,227,124,keybr01
Tyler Dorsey,26,DAL,SF,3,0,8,24.9,31.1,6.2,12.4,18.6,18.6,0,0,6.2,6.2,12.4,0,0,0,0,0,55.9,170,121,dorsety01
Trevor Keels,19,NYK,SG,3,0,8,6.2,24.7,6.2,24.7,0,0,0,0,0,12.4,12.4,0,0,0,0,0,18.5,84,116,keelstr01
Chima Moneke,27,SAC,SF,2,0,8,6,12,0,0,6,12,0,12,12,0,12,6,0,0,12,12,12,72,124,monekch01
Deonte Burton,29,SAC,PF,2,0,6,0,15.9,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,124,burtode02
Jordan Schakel,24,WAS,SF,2,0,6,8.1,16.2,8.1,8.1,0,8.1,0,0,0,0,0,8.1,8.1,0,0,8.1,24.4,161,106,schakjo01
Frank Jackson,24,UTA,PG,1,0,5,0,28.7,0,9.6,0,19.1,0,0,9.6,9.6,19.1,9.6,0,0,0,0,0,48,119,jacksfr01
Alondes Williams,23,BKN,SG,1,0,5,0,0,0,0,0,0,0,0,0,9.8,9.8,0,0,0,19.5,9.8,0,0,117,willial06
Donovan Williams,21,ATL,SG,2,0,4,23.8,59.6,0,23.8,23.8,35.8,0,0,0,23.8,23.8,0,0,0,0,0,47.7,81,111,willido02
Chris Silva,26,DAL,PF,1,0,3,16.6,16.6,0,0,16.6,16.6,0,0,0,0,0,0,0,0,16.6,33.1,33.1,66,123,silvach01
Stanley Umude,23,DET,SG,1,0,2,0,24.2,0,24.2,0,0,48.5,48.5,0,0,0,0,24.2,24.2,0,0,48.5,126,44,umudest01
Michael Foster Jr.,20,PHI,PF,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,fostemi02
